mutants,gene,Fold_change
RMV4_T0,rpoA,1.006286304
RMV4_T0,rpoA,0.953312248
RMV4_T0,rpoA,1.042418517
RMV4_T0,recA,0.98514426
RMV4_T0,recA,0.99593761
RMV4_T0,recA,1.019221579
RMV4_T0,rep,1.000197008
RMV4_T0,rep,1.056477308
RMV4_T0,rep,0.946354173
RMV4_T0,int,1.0307071
RMV4_T0,int,1.000255193
RMV4_T0,int,0.96996149
RMV4_T0,reg,1.029156186
RMV4_T0,reg,1.002120206
RMV4_T0,reg,0.969614032
RMV4_T20,rpoA,0.992222239
RMV4_T20,rpoA,0.9891247
RMV4_T20,rpoA,1.018921134
RMV4_T20,recA,1.163183422
RMV4_T20,recA,1.24201708
RMV4_T20,recA,1.170749361
RMV4_T20,rep,2.297209618
RMV4_T20,rep,2.065421616
RMV4_T20,rep,2.117602485
RMV4_T20,int,1.010150488
RMV4_T20,int,0.892285321
RMV4_T20,int,0.982345407
RMV4_T20,reg,1.253167004
RMV4_T20,reg,1.177064397
RMV4_T20,reg,1.023161136
RMV4_T60,rpoA,0.976881307
RMV4_T60,rpoA,1.013534943
RMV4_T60,rpoA,1.009995583
RMV4_T60,recA,1.490117506
RMV4_T60,recA,1.495282042
RMV4_T60,recA,1.566241242
RMV4_T60,rep,11.30015013
RMV4_T60,rep,10.66604365
RMV4_T60,rep,10.80022244
RMV4_T60,int,1.834289372
RMV4_T60,int,1.666567035
RMV4_T60,int,1.628914441
RMV4_T60,reg,1.184632916
RMV4_T60,reg,1.162069042
RMV4_T60,reg,1.195051216
RMV4_T120,rpoA,1.039371746
RMV4_T120,rpoA,0.993445582
RMV4_T120,rpoA,0.96846741
RMV4_T120,recA,2.752984768
RMV4_T120,recA,2.571213923
RMV4_T120,recA,2.604417007
RMV4_T120,rep,30.66673027
RMV4_T120,rep,28.09654265
RMV4_T120,rep,28.68373877
RMV4_T120,int,23.14656633
RMV4_T120,int,21.97283673
RMV4_T120,int,21.0621623
RMV4_T120,reg,6.123906951
RMV4_T120,reg,4.79784424
RMV4_T120,reg,5.732130993
RMV4_T20_CSP,rpoA,1.026131899
RMV4_T20_CSP,rpoA,0.982844247
RMV4_T20_CSP,rpoA,0.991544275
RMV4_T20_CSP,recA,12.98108855
RMV4_T20_CSP,recA,12.86207021
RMV4_T20_CSP,recA,12.76628464
RMV4_T20_CSP,rep,6.154823361
RMV4_T20_CSP,rep,5.265053297
RMV4_T20_CSP,rep,5.544282123
RMV4_T20_CSP,int,2.804529263
RMV4_T20_CSP,int,2.728111632
RMV4_T20_CSP,int,2.425974613
RMV4_T20_CSP,reg,1.67999946
RMV4_T20_CSP,reg,1.656896172
RMV4_T20_CSP,reg,1.666778568
RMV4_T60_CSP,rpoA,1.012476921
RMV4_T60_CSP,rpoA,1.028258569
RMV4_T60_CSP,rpoA,0.960537341
RMV4_T60_CSP,recA,3.404611984
RMV4_T60_CSP,recA,3.211383842
RMV4_T60_CSP,recA,3.405354754
RMV4_T60_CSP,rep,19.12261436
RMV4_T60_CSP,rep,19.93218612
RMV4_T60_CSP,rep,19.23811902
RMV4_T60_CSP,int,4.864872647
RMV4_T60_CSP,int,5.227453771
RMV4_T60_CSP,int,5.704861147
RMV4_T60_CSP,reg,2.261393041
RMV4_T60_CSP,reg,1.231130741
RMV4_T60_CSP,reg,2.319027696
RMV4_T120_CSP,rpoA,1.039852801
RMV4_T120_CSP,rpoA,0.988033377
RMV4_T120_CSP,rpoA,0.973316805
RMV4_T120_CSP,recA,3.504831887
RMV4_T120_CSP,recA,3.757380175
RMV4_T120_CSP,recA,3.63240653
RMV4_T120_CSP,rep,58.5599874
RMV4_T120_CSP,rep,53.67419309
RMV4_T120_CSP,rep,52.67301853
RMV4_T120_CSP,int,7.191033027
RMV4_T120_CSP,int,6.648348399
RMV4_T120_CSP,int,7.537207314
RMV4_T120_CSP,reg,2.933109856
RMV4_T120_CSP,reg,2.816747023
RMV4_T120_CSP,reg,2.982213593
RMV4_T20_MMC,rpoA,1.010965468
RMV4_T20_MMC,rpoA,0.996726627
RMV4_T20_MMC,rpoA,0.992400659
RMV4_T20_MMC,recA,0.991725195
RMV4_T20_MMC,recA,0.992211745
RMV4_T20_MMC,recA,1.008535834
RMV4_T20_MMC,rep,1.46261265
RMV4_T20_MMC,rep,2.796786974
RMV4_T20_MMC,rep,1.951632787
RMV4_T20_MMC,int,1.334675154
RMV4_T20_MMC,int,1.235190256
RMV4_T20_MMC,int,1.24060737
RMV4_T20_MMC,reg,1.10745295
RMV4_T20_MMC,reg,1.097027913
RMV4_T20_MMC,reg,1.171504939
RMV4_T60_MMC,rpoA,0.993632103
RMV4_T60_MMC,rpoA,1.005497695
RMV4_T60_MMC,rpoA,1.000907354
RMV4_T60_MMC,recA,1.181665611
RMV4_T60_MMC,recA,1.215088312
RMV4_T60_MMC,recA,1.161402461
RMV4_T60_MMC,rep,7.694556206
RMV4_T60_MMC,rep,7.100717362
RMV4_T60_MMC,rep,7.343785759
RMV4_T60_MMC,int,3.252479566
RMV4_T60_MMC,int,3.311825824
RMV4_T60_MMC,int,3.340117098
RMV4_T60_MMC,reg,1.544773831
RMV4_T60_MMC,reg,1.675678358
RMV4_T60_MMC,reg,1.7555302
RMV4_T120_MMC,rpoA,1.020153117
RMV4_T120_MMC,rpoA,1.01088795
RMV4_T120_MMC,rpoA,0.969687103
RMV4_T120_MMC,recA,2.036509086
RMV4_T120_MMC,recA,1.898399607
RMV4_T120_MMC,recA,2.122069794
RMV4_T120_MMC,rep,38.35916484
RMV4_T120_MMC,rep,27.23127902
RMV4_T120_MMC,rep,34.35325818
RMV4_T120_MMC,int,11.49611986
RMV4_T120_MMC,int,12.09214907
RMV4_T120_MMC,int,11.46806692
RMV4_T120_MMC,reg,3.197720657
RMV4_T120_MMC,reg,3.156002221
RMV4_T120_MMC,reg,2.892555855
RMV4_T0,lytA,1.088609186
RMV4_T0,lytA,0.918316741
RMV4_T0,lytA,1.000310736
RMV4_T20,lytA,1.175677116
RMV4_T20,lytA,1.079741043
RMV4_T20,lytA,1.18447631
RMV4_T60,lytA,5.888894182
