mutants,gene,Fold_change
RMV8_T60_MMC,lytA,0.706280859
RMV8_T120_MMC,rpoA,1.019625905
RMV8_T120_MMC,rpoA,1.029210613
RMV8_T120_MMC,rpoA,0.9529191
RMV8_T120_MMC,recA,0.786034306
RMV8_T120_MMC,recA,0.80757253
RMV8_T120_MMC,recA,1.782759593
RMV8_T120_MMC,rep,3.056917703
RMV8_T120_MMC,rep,3.125656668
RMV8_T120_MMC,rep,3.179311828
RMV8_T120_MMC,int,1.601318464
RMV8_T120_MMC,int,1.70076055
RMV8_T120_MMC,int,1.470103511
RMV8_T120_MMC,Lex,1.730205195
RMV8_T120_MMC,Lex,1.62210199
RMV8_T120_MMC,Lex,1.487983507
RMV8_T120_MMC,lytA,2.516380917
RMV8_T120_MMC,lytA,2.700073457
RMV8_T120_MMC,lytA,2.507523858
RMV8_T0,rpoA,0.958510181
RMV8_T0,rpoA,0.97212596
RMV8_T0,rpoA,1.073202997
RMV8_T0,recA,1.009100002
RMV8_T0,recA,0.997198492
RMV8_T0,recA,0.993763477
RMV8_T0,rep,1.090477457
RMV8_T0,rep,0.935672542
RMV8_T0,rep,0.980076548
RMV8_T0,lytA,1.047857068
RMV8_T0,lytA,0.92127414
RMV8_T0,lytA,1.035879103
RMV8_T0,Lex,0.986803653
RMV8_T0,Lex,1.047274
RMV8_T0,Lex,0.967626562
RMV8_T0,int,1.057402355
RMV8_T0,int,0.980447198
RMV8_T0,int,0.964571374
RMV8_T20,rpoA,1.013907522
RMV8_T20,rpoA,0.954583526
RMV8_T20,rpoA,1.033206538
RMV8_T20,recA,1.196293698
RMV8_T20,recA,1.358934832
RMV8_T20,recA,1.313530576
RMV8_T20,rep,2.315278039
RMV8_T20,rep,2.247551283
RMV8_T20,rep,2.201089679
RMV8_T20,lytA,2.37527187
RMV8_T20,lytA,2.266460319
RMV8_T20,lytA,2.236684385
RMV8_T20,Lex,1.496221351
RMV8_T20,Lex,1.461713764
RMV8_T20,Lex,1.523421396
RMV8_T20,int,1.499276697
RMV8_T20,int,1.553650585
RMV8_T20,int,1.483308874
RMV8_T60,rpoA,1.038694522
RMV8_T60,rpoA,0.962727874
RMV8_T60,rpoA,1.000022475
RMV8_T60,recA,0.942671716
RMV8_T60,recA,0.962806791
RMV8_T60,recA,0.963295709
RMV8_T60,rep,1.962318165
RMV8_T60,rep,1.949353221
RMV8_T60,rep,2.14498761
RMV8_T60,lytA,1.640682797
RMV8_T60,lytA,1.533431869
RMV8_T60,lytA,1.604081492
RMV8_T60,Lex,1.162075187
RMV8_T60,Lex,1.254770134
RMV8_T60,Lex,1.164512853
RMV8_T60,int,1.102653699
RMV8_T60,int,1.055607497
RMV8_T60,int,1.029575343
RMV8_T120,rpoA,0.961214436
RMV8_T120,rpoA,1.060384213
RMV8_T120,rpoA,0.981107197
RMV8_T120,recA,1.240627052
RMV8_T120,recA,1.323184819
RMV8_T120,recA,1.282530851
RMV8_T120,rep,1.968531019
RMV8_T120,rep,1.942425194
RMV8_T120,rep,1.878988163
RMV8_T120,lytA,1.446652745
RMV8_T120,lytA,1.451384542
RMV8_T120,lytA,1.435569932
RMV8_T120,Lex,1.072953308
RMV8_T120,Lex,1.023715891
RMV8_T120,Lex,1.147989965
RMV8_T120,int,0.838633766
RMV8_T120,int,0.909968044
RMV8_T120,int,0.875103544
RMV8_T20_CSP,rpoA,1.049032498
RMV8_T20_CSP,rpoA,0.986683634
RMV8_T20_CSP,rpoA,0.966122028
RMV8_T20_CSP,recA,5.175240472
RMV8_T20_CSP,recA,5.790651761
RMV8_T20_CSP,recA,5.721289137
RMV8_T20_CSP,rep,2.572601225
RMV8_T20_CSP,rep,2.667988431
RMV8_T20_CSP,rep,2.766777071
RMV8_T20_CSP,lytA,2.833423616
RMV8_T20_CSP,lytA,2.743483523
RMV8_T20_CSP,lytA,2.732342036
RMV8_T20_CSP,Lex,1.634631342
RMV8_T20_CSP,Lex,1.65116689
RMV8_T20_CSP,Lex,1.693947694
RMV8_T20_CSP,int,1.768108119
RMV8_T20_CSP,int,1.800743577
RMV8_T20_CSP,int,1.80222499
RMV8_T60_CSP,rpoA,0.885944834
RMV8_T60_CSP,rpoA,1.124859249
RMV8_T60_CSP,rpoA,1.003447285
RMV8_T60_CSP,recA,3.344221971
RMV8_T60_CSP,recA,3.330759733
RMV8_T60_CSP,recA,3.394809123
RMV8_T60_CSP,rep,1.719971754
RMV8_T60_CSP,rep,1.785720007
RMV8_T60_CSP,rep,1.767058862
RMV8_T60_CSP,lytA,1.350204515
RMV8_T60_CSP,lytA,1.272323482
RMV8_T60_CSP,lytA,1.892012834
RMV8_T60_CSP,Lex,1.381232068
RMV8_T60_CSP,Lex,1.397515593
RMV8_T60_CSP,Lex,1.300508658
RMV8_T60_CSP,int,1.999458023
RMV8_T60_CSP,int,2.178911553
RMV8_T60_CSP,int,2.223805167
RMV8_T120_CSP,rpoA,1.058899234
RMV8_T120_CSP,rpoA,0.944378171
RMV8_T120_CSP,recA,7.409918643
RMV8_T120_CSP,recA,7.472190413
RMV8_T120_CSP,recA,6.75329859
RMV8_T120_CSP,rep,11.85040133
RMV8_T120_CSP,rep,11.78263197
RMV8_T120_CSP,rep,11.4191087
RMV8_T120_CSP,lytA,5.613413165
RMV8_T120_CSP,lytA,5.398041205
RMV8_T120_CSP,lytA,5.704944112
RMV8_T120_CSP,Lex,11.345223
RMV8_T120_CSP,Lex,10.71262292
RMV8_T120_CSP,Lex,9.414809776
RMV8_T120_CSP,int,9.886722924
RMV8_T120_CSP,int,11.07288925
RMV8_T120_CSP,int,8.696665939
RMV8_T20_MMC,rpoA,0.9615449
RMV8_T20_MMC,rpoA,0.909827298
RMV8_T20_MMC,rpoA,1.143064912
RMV8_T20_MMC,recA,1.452014057
RMV8_T20_MMC,recA,1.471888805
RMV8_T20_MMC,recA,1.412455274
RMV8_T20_MMC,rep,1.951398003
RMV8_T20_MMC,rep,1.924923792
RMV8_T20_MMC,rep,1.90449066
RMV8_T20_MMC,lytA,1.577214797
RMV8_T20_MMC,lytA,1.50848022
RMV8_T20_MMC,lytA,1.525448904
RMV8_T20_MMC,Lex,1.333606272
RMV8_T20_MMC,Lex,1.366799712
RMV8_T20_MMC,Lex,1.366516041
RMV8_T20_MMC,int,1.455229217
RMV8_T20_MMC,int,1.46174855
RMV8_T20_MMC,int,1.400926757
RMV8_T60_MMC,rpoA,0.961144545
RMV8_T60_MMC,rpoA,0.985278419
RMV8_T60_MMC,rpoA,1.055971809
RMV8_T60_MMC,recA,0.834492917
RMV8_T60_MMC,recA,0.854418073
RMV8_T60_MMC,recA,0.885146378
RMV8_T60_MMC,rep,1.805341837
RMV8_T60_MMC,rep,1.767528497
RMV8_T60_MMC,rep,1.814784737
RMV8_T60_MMC,lytA,1.352031876
RMV8_T60_MMC,lytA,1.185536942
RMV8_T60_MMC,lytA,1.259635136
RMV8_T60_MMC,Lex,1.346373845
RMV8_T60_MMC,Lex,1.428647847
RMV8_T60_MMC,Lex,1.397796459
RMV8_T60_MMC,int,1.509204333
RMV8_T60_MMC,int,1.409334618
RMV8_T60_MMC,int,1.395556644
RMV8_T120_MMC,rpoA,1.046456037
RMV8_T120_MMC,rpoA,1.002919425
RMV8_T120_MMC,rpoA,0.952825877
RMV8_T120_MMC,recA,1.480266499
RMV8_T120_MMC,recA,1.38015327
RMV8_T120_MMC,recA,1.444592451
RMV8_T120_MMC,rep,3.365387141
RMV8_T120_MMC,rep,3.132022825
RMV8_T120_MMC,rep,3.293060497
RMV8_T120_MMC,lytA,2.663783707
RMV8_T120_MMC,lytA,2.605167739
RMV8_T120_MMC,lytA,2.455243331
RMV8_T120_MMC,Lex,1.815636681
RMV8_T120_MMC,Lex,1.878538584
RMV8_T120_MMC,Lex,1.727142715
RMV8_T120_MMC,int,2.17174758
RMV8_T120_MMC,int,2.305101327
RMV8_T120_MMC,int,2.260696542
RMV8_T0,rpoA,1.001971831
RMV8_T0,rpoA,0.940770564
RMV8_T0,rpoA,1.060863774
RMV8_T0,recA,1.024375223
RMV8_T0,recA,0.962260871
RMV8_T0,recA,1.01449079
RMV8_T0,rep,1.025636851
RMV8_T0,rep,0.97550166
RMV8_T0,rep,0.999492453
RMV8_T0,lytA,1.009643128
RMV8_T0,lytA,0.932816901
RMV8_T0,lytA,1.061784239
RMV8_T0,int,0.909519419
RMV8_T0,int,1.001828776
RMV8_T0,int,1.097473262
RMV8_T0,Lex,1.115450974
RMV8_T0,Lex,1.022501234
RMV8_T0,Lex,0.876769981
RMV8_T20,rpoA,0.980633872
RMV8_T20,rpoA,1.036750477
RMV8_T20,rpoA,0.983598184
RMV8_T20,recA,2.251363883
RMV8_T20,recA,2.198565246
RMV8_T20,recA,2.167573986
RMV8_T20,rep,2.22410213
RMV8_T20,rep,2.224852065
RMV8_T20,rep,2.16030448
RMV8_T20,lytA,4.210177766
RMV8_T20,lytA,4.52140504
RMV8_T20,lytA,4.436592996
RMV8_T20,int,2.304854492
RMV8_T20,int,2.654688587
RMV8_T20,int,1.699115422
RMV8_T20,Lex,4.821989551
RMV8_T20,Lex,4.88757798
RMV8_T20,Lex,3.013575982
RMV8_T60,rpoA,1.009305475
RMV8_T60,rpoA,1.015615365
RMV8_T60,rpoA,0.975548089
RMV8_T60,recA,2.833524759
RMV8_T60,recA,2.87884058
RMV8_T60,recA,2.94091846
RMV8_T60,rep,2.619916161
RMV8_T60,rep,2.281259837
RMV8_T60,rep,2.531188832
RMV8_T60,lytA,3.458507749
RMV8_T60,lytA,3.352185368
RMV8_T60,lytA,3.33300628
RMV8_T60,int,3.131546674
RMV8_T60,int,3.202039972
RMV8_T60,int,3.126144323
RMV8_T60,Lex,6.422903548
RMV8_T60,Lex,6.473978424
RMV8_T60,Lex,6.718532087
RMV8_T120,rpoA,0.922212472
RMV8_T120,rpoA,0.980932105
RMV8_T120,rpoA,1.10542698
RMV8_T120,recA,3.732170453
RMV8_T120,recA,4.984021643
RMV8_T120,recA,3.621052447
RMV8_T120,rep,1.833634722
RMV8_T120,rep,1.883763809
RMV8_T120,rep,2.702019642
RMV8_T120,lytA,3.57390087
RMV8_T120,lytA,3.055446962
RMV8_T120,lytA,2.767000211
RMV8_T120,int,2.329016468
RMV8_T120,int,2.10105728
RMV8_T120,int,3.774831778
RMV8_T120,Lex,7.562850255
RMV8_T120,Lex,6.765997709
RMV8_T120,Lex,6.473114015
RMV8_T20_CSP,rpoA,1.077676005
RMV8_T20_CSP,rpoA,0.978014617
RMV8_T20_CSP,rpoA,0.948783264
RMV8_T20_CSP,recA,18.70709269
RMV8_T20_CSP,recA,17.95368729
