mutants,gene,fold_change
comEA_T20_CSP,recA,6.36565543
comEA_T20_CSP,recA,6.121891315
comEA_T60_CSP,rpoA,1.04092842
comEA_T60_CSP,rpoA,1.015248869
comEA_T60_CSP,rpoA,0.946251584
comEA_T60_CSP,lytA,0.177195066
comEA_T60_CSP,lytA,0.182674367
comEA_T60_CSP,lytA,0.174459341
comEA_T60_CSP,recA,0.611768439
comEA_T60_CSP,recA,0.573549703
comEA_T60_CSP,recA,0.604791358
comEA_T120_CSP,rpoA,1.016105575
comEA_T120_CSP,rpoA,0.989038396
comEA_T120_CSP,rpoA,0.995057126
comEA_T120_CSP,lytA,0.611269612
comEA_T120_CSP,lytA,0.578451545
comEA_T120_CSP,lytA,0.546487218
comEA_T120_CSP,recA,1.778482175
comEA_T120_CSP,recA,1.60480694
comEA_T120_CSP,recA,1.573823752
comEA_T20_MMC,rpoA,1.018725825
comEA_T20_MMC,rpoA,1.016375627
comEA_T20_MMC,rpoA,0.965805314
comEA_T20_MMC,lytA,0.329938389
comEA_T20_MMC,lytA,0.331980441
comEA_T20_MMC,lytA,0.342579264
comEA_T20_MMC,recA,0.423246803
comEA_T20_MMC,recA,0.432926605
comEA_T20_MMC,recA,0.43221003
comEA_T60_MMC,rpoA,1.042018929
comEA_T60_MMC,rpoA,0.968578809
comEA_T60_MMC,rpoA,0.990810446
comEA_T60_MMC,lytA,0.300122668
comEA_T60_MMC,lytA,0.273417786
comEA_T60_MMC,lytA,0.287634504
comEA_T60_MMC,recA,0.371075373
comEA_T60_MMC,recA,0.286684252
comEA_T60_MMC,recA,0.339379062
comEA_T120_MMC,rpoA,1.040457872
comEA_T120_MMC,rpoA,0.97739934
comEA_T120_MMC,rpoA,0.98334074
comEA_T120_MMC,lytA,2.330152944
comEA_T120_MMC,lytA,2.291022323
comEA_T120_MMC,lytA,2.287995425
comEA_T120_MMC,recA,0.522948628
comEA_T120_MMC,recA,0.502924351
comEA_T120_MMC,recA,0.388609884
comEA_T0,rpoA,0.902375005
comEA_T0,rpoA,1.057561735
comEA_T0,rpoA,1.047869536
comEA_T0,recA,1.090659125
comEA_T0,recA,0.902091114
comEA_T0,recA,1.01639444
comEA_T0,lytA,0.923111484
comEA_T0,lytA,1.017510363
comEA_T0,lytA,1.064647545
comEA_T0,RMV8_int,1.006589677
comEA_T0,RMV8_int,0.991486598
comEA_T0,RMV8_int,1.001983753
comEA_T20,rpoA,0.883203594
comEA_T20,rpoA,0.92985318
comEA_T20,rpoA,1.217658111
comEA_T20,recA,0.343426355
comEA_T20,recA,0.315861125
comEA_T20,recA,0.386572491
comEA_T20,lytA,0.182146468
comEA_T20,lytA,0.175702793
comEA_T20,lytA,0.183040136
comEA_T20,RMV8_int,0.240426908
comEA_T20,RMV8_int,0.219713864
comEA_T20,RMV8_int,0.237668239
comEA_T60,rpoA,0.965053533
comEA_T60,rpoA,1.05115521
comEA_T60,rpoA,0.985782658
comEA_T60,recA,0.325793672
comEA_T60,recA,0.308370011
comEA_T60,recA,0.350255768
comEA_T60,lytA,0.298421731
comEA_T60,lytA,0.294511297
comEA_T60,lytA,0.318159098
comEA_T60,RMV8_int,0.204693388
comEA_T60,RMV8_int,0.225627754
comEA_T60,RMV8_int,0.237009303
comEA_T120,rpoA,0.934351094
comEA_T120,rpoA,1.046669117
comEA_T120,rpoA,1.022540438
comEA_T120,recA,3.743808609
comEA_T120,recA,3.430918773
comEA_T120,recA,4.024911075
comEA_T120,lytA,4.450704325
comEA_T120,lytA,4.724525773
comEA_T120,lytA,4.446557926
comEA_T120,RMV8_int,3.701850252
comEA_T120,RMV8_int,3.309055408
comEA_T120,RMV8_int,3.657188956
comEA_T20_CSP,rpoA,0.970364234
comEA_T20_CSP,rpoA,0.955673279
comEA_T20_CSP,rpoA,1.078338725
comEA_T20_CSP,recA,2.903149038
comEA_T20_CSP,recA,3.305889558
comEA_T20_CSP,recA,3.805714518
comEA_T20_CSP,lytA,0.590531369
comEA_T20_CSP,lytA,0.58107754
comEA_T20_CSP,lytA,0.616289284
comEA_T20_CSP,RMV8_int,0.613426301
comEA_T20_CSP,RMV8_int,0.614542433
comEA_T20_CSP,RMV8_int,0.663499317
comEA_T60_CSP,rpoA,1.102537082
comEA_T60_CSP,rpoA,0.898736534
comEA_T60_CSP,rpoA,1.009193394
comEA_T60_CSP,recA,0.435028247
comEA_T60_CSP,recA,0.427779867
comEA_T60_CSP,recA,0.477518982
comEA_T60_CSP,lytA,0.430736018
comEA_T60_CSP,lytA,0.39095562
comEA_T60_CSP,lytA,0.437923311
comEA_T60_CSP,RMV8_int,0.413493049
comEA_T60_CSP,RMV8_int,0.394125977
comEA_T60_CSP,RMV8_int,0.385920906
comEA_T120_CSP,rpoA,1.124860736
comEA_T120_CSP,rpoA,0.96100986
comEA_T120_CSP,rpoA,0.92506867
comEA_T120_CSP,recA,1.506604731
comEA_T120_CSP,recA,1.434818549
comEA_T120_CSP,recA,1.314058603
comEA_T120_CSP,lytA,2.348843774
comEA_T120_CSP,lytA,2.100587892
comEA_T120_CSP,lytA,2.049823331
comEA_T120_CSP,RMV8_int,1.457643814
comEA_T120_CSP,RMV8_int,1.556907593
comEA_T120_CSP,RMV8_int,1.281876517
comEA_T20_MMC,rpoA,1.200806552
comEA_T20_MMC,rpoA,0.996886087
comEA_T20_MMC,rpoA,0.835374889
comEA_T20_MMC,recA,0.326199666
comEA_T20_MMC,recA,0.325811763
comEA_T20_MMC,recA,0.418713611
comEA_T20_MMC,lytA,0.209419091
comEA_T20_MMC,lytA,0.118635545
comEA_T20_MMC,lytA,0.109410361
comEA_T20_MMC,RMV8_int,0.21454103
comEA_T20_MMC,RMV8_int,0.255583068
comEA_T20_MMC,RMV8_int,0.322904775
comEA_T60_MMC,rpoA,1.0167963
comEA_T60_MMC,rpoA,0.974255331
comEA_T60_MMC,rpoA,1.009470951
comEA_T60_MMC,recA,0.180099842
comEA_T60_MMC,recA,0.192017082
comEA_T60_MMC,recA,0.202156752
comEA_T60_MMC,lytA,0.049410751
comEA_T60_MMC,lytA,0.052319692
comEA_T60_MMC,lytA,0.051069062
comEA_T60_MMC,RMV8_int,1.046202889
comEA_T60_MMC,RMV8_int,1.105859655
comEA_T60_MMC,RMV8_int,0.980598868
comEA_T120_MMC,rpoA,0.995986329
comEA_T120_MMC,rpoA,1.018739293
comEA_T120_MMC,rpoA,0.985559823
comEA_T120_MMC,recA,0.737966092
comEA_T120_MMC,recA,0.636550426
comEA_T120_MMC,recA,0.742497184
comEA_T120_MMC,lytA,3.496196162
comEA_T120_MMC,lytA,3.771135551
comEA_T120_MMC,lytA,3.258647331
comEA_T120_MMC,RMV8_int,1.173256409
comEA_T120_MMC,RMV8_int,1.108928315
comEA_T120_MMC,RMV8_int,1.173181957
