mutants,gene,Fold_change
RMV8_hybrid_T120_CSP,Imma_2743,2.763852312
RMV8_hybrid_T120_CSP,Imma_2743,2.654509599
RMV8_hybrid_T120_CSP,Imma_2743,2.498628603
RMV8_hybrid_T120_CSP,RMV8_lytA,2.388210407
RMV8_hybrid_T120_CSP,RMV8_lytA,2.40302962
RMV8_hybrid_T120_CSP,RMV8_lytA,2.166980869
RMV8_hybrid_T20_MMC,rpoA,1.307611781
RMV8_hybrid_T20_MMC,rpoA,0.941164921
RMV8_hybrid_T20_MMC,rpoA,0.812560007
RMV8_hybrid_T20_MMC,recA,1.18857368
RMV8_hybrid_T20_MMC,recA,1.330534923
RMV8_hybrid_T20_MMC,recA,1.220320461
RMV8_hybrid_T20_MMC,dnaC,1.06349258
RMV8_hybrid_T20_MMC,dnaC,0.978591468
RMV8_hybrid_T20_MMC,dnaC,1.145212854
RMV8_hybrid_T20_MMC,Int_RMV8,1.505238946
RMV8_hybrid_T20_MMC,Int_RMV8,1.777083711
RMV8_hybrid_T20_MMC,Int_RMV8,1.580458519
RMV8_hybrid_T20_MMC,Imma_2743,1.757606346
RMV8_hybrid_T20_MMC,Imma_2743,2.142434048
RMV8_hybrid_T20_MMC,Imma_2743,2.475277863
RMV8_hybrid_T20_MMC,RMV8_lytA,2.028434432
RMV8_hybrid_T20_MMC,RMV8_lytA,2.078834185
RMV8_hybrid_T20_MMC,RMV8_lytA,2.531185486
RMV8_hybrid_T60_MMC,rpoA,1.129389271
RMV8_hybrid_T60_MMC,rpoA,0.968421317
RMV8_hybrid_T60_MMC,rpoA,0.914306909
RMV8_hybrid_T60_MMC,recA,1.194831624
RMV8_hybrid_T60_MMC,recA,1.179053299
RMV8_hybrid_T60_MMC,recA,1.152253569
RMV8_hybrid_T60_MMC,dnaC,2.36991745
RMV8_hybrid_T60_MMC,dnaC,2.249840447
RMV8_hybrid_T60_MMC,dnaC,2.455567954
RMV8_hybrid_T60_MMC,Int_RMV8,4.226205351
RMV8_hybrid_T60_MMC,Int_RMV8,3.177055466
RMV8_hybrid_T60_MMC,Int_RMV8,4.036026476
RMV8_hybrid_T60_MMC,Imma_2743,2.985874669
RMV8_hybrid_T60_MMC,Imma_2743,2.777082179
RMV8_hybrid_T60_MMC,Imma_2743,2.532608111
RMV8_hybrid_T60_MMC,RMV8_lytA,2.582838647
RMV8_hybrid_T60_MMC,RMV8_lytA,2.600917595
RMV8_hybrid_T60_MMC,RMV8_lytA,2.213038452
RMV8_hybrid_T120_MMC,rpoA,0.95317866
RMV8_hybrid_T120_MMC,rpoA,1.049121263
RMV8_hybrid_T120_MMC,recA,0.820430337
RMV8_hybrid_T120_MMC,recA,0.696457611
RMV8_hybrid_T120_MMC,recA,0.935086375
RMV8_hybrid_T120_MMC,dnaC,9.415332567
RMV8_hybrid_T120_MMC,dnaC,11.00386202
RMV8_hybrid_T120_MMC,dnaC,7.383534888
RMV8_hybrid_T120_MMC,Int_RMV8,2.856260832
RMV8_hybrid_T120_MMC,Int_RMV8,2.958341945
RMV8_hybrid_T120_MMC,Int_RMV8,3.242227319
RMV8_hybrid_T120_MMC,Imma_2743,2.391837842
RMV8_hybrid_T120_MMC,Imma_2743,2.32982026
RMV8_hybrid_T120_MMC,Imma_2743,2.866228434
RMV8_hybrid_T120_MMC,RMV8_lytA,8.716994476
RMV8_hybrid_T120_MMC,RMV8_lytA,13.22707268
RMV8_hybrid_T120_MMC,RMV8_lytA,10.5568281
RMV8_hybrid_T0,rpoA,0.986849316
RMV8_hybrid_T0,rpoA,0.953386611
RMV8_hybrid_T0,rpoA,1.062868492
RMV8_hybrid_T0,recA,1.015146864
RMV8_hybrid_T0,recA,0.991681929
RMV8_hybrid_T0,recA,0.993343141
RMV8_hybrid_T0,dnaC,1.004648605
RMV8_hybrid_T0,dnaC,0.963824376
RMV8_hybrid_T0,dnaC,1.032735384
RMV8_hybrid_T0,Int_RMV8,0.958383468
RMV8_hybrid_T0,Int_RMV8,0.956575823
RMV8_hybrid_T0,Int_RMV8,1.090790349
RMV8_hybrid_T0,Imma_2743,1.030559942
RMV8_hybrid_T0,Imma_2743,0.973513704
RMV8_hybrid_T0,Imma_2743,0.996745076
RMV8_hybrid_T0,RMV8_lytA,1.116911891
RMV8_hybrid_T0,RMV8_lytA,0.928668857
RMV8_hybrid_T0,RMV8_lytA,0.964098378
RMV8_hybrid_T20,rpoA,0.912908212
RMV8_hybrid_T20,rpoA,1.101911934
RMV8_hybrid_T20,rpoA,0.994090674
RMV8_hybrid_T20,recA,1.106048273
RMV8_hybrid_T20,recA,1.087379347
RMV8_hybrid_T20,recA,1.037806422
RMV8_hybrid_T20,dnaC,1.876381605
RMV8_hybrid_T20,dnaC,2.004698872
RMV8_hybrid_T20,dnaC,2.013874144
RMV8_hybrid_T20,Int_RMV8,1.350133114
RMV8_hybrid_T20,Int_RMV8,1.27674499
RMV8_hybrid_T20,Int_RMV8,1.368602489
RMV8_hybrid_T20,Imma_2743,1.802241669
RMV8_hybrid_T20,Imma_2743,1.612000633
RMV8_hybrid_T20,Imma_2743,1.683298782
RMV8_hybrid_T20,RMV8_lytA,1.609998565
RMV8_hybrid_T20,RMV8_lytA,1.417832303
RMV8_hybrid_T20,RMV8_lytA,1.554246371
RMV8_hybrid_T60,rpoA,1.045381616
RMV8_hybrid_T60,rpoA,1.021302871
RMV8_hybrid_T60,rpoA,0.936637922
RMV8_hybrid_T60,recA,0.84747901
RMV8_hybrid_T60,recA,0.80990662
RMV8_hybrid_T60,recA,0.79747517
RMV8_hybrid_T60,dnaC,1.346822481
RMV8_hybrid_T60,dnaC,1.506138712
RMV8_hybrid_T60,dnaC,1.536199614
RMV8_hybrid_T60,Int_RMV8,0.801663348
RMV8_hybrid_T60,Int_RMV8,0.858193617
RMV8_hybrid_T60,Int_RMV8,0.837663076
RMV8_hybrid_T60,Imma_2743,0.937984926
RMV8_hybrid_T60,Imma_2743,1.046936219
RMV8_hybrid_T60,Imma_2743,0.805227068
RMV8_hybrid_T60,RMV8_lytA,1.251820767
RMV8_hybrid_T60,RMV8_lytA,1.236440142
RMV8_hybrid_T60,RMV8_lytA,1.299503217
RMV8_hybrid_T120,rpoA,0.954771587
RMV8_hybrid_T120,rpoA,1.036198248
RMV8_hybrid_T120,rpoA,1.01078371
RMV8_hybrid_T120,recA,1.483524605
RMV8_hybrid_T120,recA,1.436437548
RMV8_hybrid_T120,recA,1.408092382
RMV8_hybrid_T120,dnaC,4.378891318
RMV8_hybrid_T120,dnaC,4.320306227
RMV8_hybrid_T120,dnaC,4.377432679
RMV8_hybrid_T120,Int_RMV8,1.334354046
RMV8_hybrid_T120,Int_RMV8,1.238499898
RMV8_hybrid_T120,Int_RMV8,1.352539617
RMV8_hybrid_T120,Imma_2743,1.32968205
RMV8_hybrid_T120,Imma_2743,1.199028222
RMV8_hybrid_T120,Imma_2743,1.282613938
RMV8_hybrid_T120,RMV8_lytA,4.725681455
RMV8_hybrid_T120,RMV8_lytA,5.280466112
RMV8_hybrid_T120,RMV8_lytA,4.94934505
RMV8_hybrid_T20_CSP,rpoA,1.037275572
RMV8_hybrid_T20_CSP,rpoA,0.995104486
RMV8_hybrid_T20_CSP,rpoA,0.968806771
RMV8_hybrid_T20_CSP,recA,15.70089077
RMV8_hybrid_T20_CSP,recA,15.69325378
RMV8_hybrid_T20_CSP,recA,15.48599636
RMV8_hybrid_T20_CSP,dnaC,1.72574127
RMV8_hybrid_T20_CSP,dnaC,1.709568285
RMV8_hybrid_T20_CSP,dnaC,1.714135407
RMV8_hybrid_T20_CSP,Int_RMV8,0.949153373
RMV8_hybrid_T20_CSP,Int_RMV8,1.128886197
RMV8_hybrid_T20_CSP,Int_RMV8,1.092946982
