mutants,gene,fold_change
recA_T20,reg,0.233024171
recA_T20,reg,0.203465705
recA_T60,rpoA,1.156994865
recA_T60,rpoA,0.878934471
recA_T60,rpoA,0.983360241
recA_T60,dnaC,0.016174345
recA_T60,dnaC,0.017039101
recA_T60,dnaC,0.024332063
recA_T60,lytA,0.006106936
recA_T60,lytA,0.009685709
recA_T60,lytA,0.006484351
recA_T60,int,0.210174453
recA_T60,int,0.201908169
recA_T60,int,0.246203483
recA_T60,reg,0.078840184
recA_T60,reg,0.113129136
recA_T60,reg,0.085497042
recA_T120,rpoA,0.994366708
recA_T120,rpoA,1.045135636
recA_T120,rpoA,0.962235427
recA_T120,dnaC,0.025674855
recA_T120,dnaC,0.027732129
recA_T120,dnaC,0.023929082
recA_T120,lytA,0.021538732
recA_T120,lytA,0.020486471
recA_T120,lytA,0.020658199
recA_T120,int,0.180033502
recA_T120,int,0.165391834
recA_T120,int,0.176487908
recA_T120,reg,0.093058592
recA_T120,reg,0.071107303
recA_T120,reg,0.08035158
recA_T20_CSP,rpoA,1.026043722
recA_T20_CSP,rpoA,0.916568914
recA_T20_CSP,rpoA,1.063333712
recA_T20_CSP,dnaC,0.048042576
recA_T20_CSP,dnaC,0.045464331
recA_T20_CSP,dnaC,0.044212193
recA_T20_CSP,lytA,0.019483866
recA_T20_CSP,lytA,0.025181809
recA_T20_CSP,lytA,0.019041731
recA_T20_CSP,int,0.601457808
recA_T20_CSP,int,0.593826865
recA_T20_CSP,int,0.647446948
recA_T20_CSP,reg,0.169884771
recA_T20_CSP,reg,0.156938731
recA_T20_CSP,reg,0.153687367
recA_T60_CSP,rpoA,0.985407386
recA_T60_CSP,rpoA,0.91945261
recA_T60_CSP,rpoA,1.103711102
recA_T60_CSP,dnaC,0.06622228
recA_T60_CSP,dnaC,0.063103224
recA_T60_CSP,dnaC,0.063430855
recA_T60_CSP,lytA,0.003866281
recA_T60_CSP,lytA,0.005583281
recA_T60_CSP,lytA,0.003393525
recA_T60_CSP,int,0.316819417
recA_T60_CSP,int,0.30583583
recA_T60_CSP,int,0.297598027
recA_T60_CSP,reg,0.122125465
recA_T60_CSP,reg,0.115652202
recA_T60_CSP,reg,0.104757978
recA_T120_CSP,rpoA,1.080093692
recA_T120_CSP,rpoA,0.935963289
recA_T120_CSP,rpoA,0.989190087
recA_T120_CSP,dnaC,0.148806489
recA_T120_CSP,dnaC,0.144107186
recA_T120_CSP,dnaC,0.138979248
recA_T120_CSP,lytA,0.022805899
recA_T120_CSP,lytA,0.011524377
recA_T120_CSP,lytA,0.024203774
recA_T120_CSP,int,0.296882816
recA_T120_CSP,int,0.267012812
recA_T120_CSP,int,0.263890477
recA_T120_CSP,reg,0.120976474
recA_T120_CSP,reg,0.12305007
recA_T120_CSP,reg,0.120822709
recA_T20_MMC,rpoA,0.994331213
recA_T20_MMC,rpoA,0.961345337
recA_T20_MMC,rpoA,1.046137882
recA_T20_MMC,dnaC,0.036880668
recA_T20_MMC,dnaC,0.033518903
recA_T20_MMC,dnaC,0.039480257
recA_T20_MMC,lytA,0.042167278
recA_T20_MMC,lytA,0.038775274
recA_T20_MMC,lytA,0.033502884
recA_T20_MMC,int,0.195643365
recA_T20_MMC,int,0.209624443
recA_T20_MMC,int,0.226775326
recA_T20_MMC,reg,0.096650761
recA_T20_MMC,reg,0.103171708
recA_T20_MMC,reg,0.093874269
recA_T60_MMC,rpoA,1.081552627
recA_T60_MMC,rpoA,0.97663466
recA_T60_MMC,rpoA,0.946715824
recA_T60_MMC,dnaC,0.050168542
recA_T60_MMC,dnaC,0.041713635
recA_T60_MMC,dnaC,0.05287979
recA_T60_MMC,lytA,0.072095657
recA_T60_MMC,lytA,0.072519145
recA_T60_MMC,lytA,0.065605872
recA_T60_MMC,int,0.218029579
recA_T60_MMC,int,0.198467109
recA_T60_MMC,int,0.200356317
recA_T60_MMC,reg,0.095941897
recA_T60_MMC,reg,0.317216511
recA_T60_MMC,reg,0.119428174
recA_T120_MMC,rpoA,1.019257962
recA_T120_MMC,rpoA,1.029270485
recA_T120_MMC,rpoA,0.953203864
recA_T120_MMC,dnaC,0.139891932
recA_T120_MMC,dnaC,0.110536906
recA_T120_MMC,dnaC,0.143351665
recA_T120_MMC,lytA,0.282817964
recA_T120_MMC,lytA,0.26282069
recA_T120_MMC,lytA,0.230860807
recA_T120_MMC,int,0.806657344
recA_T120_MMC,int,0.516195914
recA_T120_MMC,int,0.468896573
recA_T120_MMC,reg,0.307708546
recA_T120_MMC,reg,0.242619533
recA_T120_MMC,reg,0.215508934
recA_T0,lytA,0.002948939749327
recA_T0,lytA,0.002358618631004
recA_T0,lytA,0.002460625338111
recA_T0,dnaC,0.005606874648523
recA_T0,dnaC,0.004762935381096
recA_T0,dnaC,0.005070639638402
recA_T0,int,0.173335415944266
recA_T0,int,0.170974090440145
recA_T0,int,0.176862800089179
recA_T0,reg,0.333734425920390
recA_T0,reg,0.300069414980148
recA_T0,reg,0.287544689078307
recA_T20,lytA,0.019421046925409
recA_T20,lytA,0.021418030277350
recA_T20,lytA,0.020579346589298
recA_T20,dnaC,0.029222466562251
recA_T20,dnaC,0.034269086719103
recA_T20,dnaC,0.033984573176832
recA_T20,int,0.319434613483336
recA_T20,int,0.301793929387184
recA_T20,int,0.321182699625701
recA_T20,reg,0.426809218514607
recA_T20,reg,0.452622446818550
recA_T20,reg,0.438725205541407
recA_T20_CSP,lytA,0.106639030765717
recA_T20_CSP,lytA,0.117670987552533
recA_T20_CSP,lytA,0.114148700575499
recA_T20_CSP,dnaC,0.188993375578397
recA_T20_CSP,dnaC,0.190853707618933
recA_T20_CSP,dnaC,0.167164984101358
recA_T20_CSP,int,0.836558936220103
recA_T20_CSP,int,1.197140674938730
recA_T20_CSP,int,1.233134916634840
recA_T20_CSP,reg,1.356064685784520
recA_T20_CSP,reg,1.176801089022560
recA_T20_CSP,reg,1.315539214952410
recA_T20_MMC,lytA,0.004904026303100
recA_T20_MMC,lytA,0.003929143823400
recA_T20_MMC,lytA,0.005340467013557
recA_T20_MMC,dnaC,0.007663819142064
recA_T20_MMC,dnaC,0.007865274624053
recA_T20_MMC,dnaC,0.007966368011546
recA_T20_MMC,int,0.233281110576080
recA_T20_MMC,int,0.232508887383991
recA_T20_MMC,int,0.251314056794813
recA_T20_MMC,reg,0.375731467775079
recA_T20_MMC,reg,0.329809637707991
recA_T20_MMC,reg,4.428592506091980
recA_T60,lytA,0.151609203774795
recA_T60,lytA,0.150081196320995
recA_T60,lytA,0.152294846048921
recA_T60,dnaC,0.244572624413494
recA_T60,dnaC,0.223853736729543
recA_T60,dnaC,0.211974912285768
recA_T60,int,1.013054455039770
recA_T60,int,1.014009849175920
recA_T60,int,0.979534217841709
recA_T60,reg,1.795285215275780
recA_T60,reg,1.833297250279800
recA_T60,reg,1.596724224300730
recA_T60_CSP,dnaC,0.067805508546655
recA_T60_CSP,dnaC,0.068127554494775
recA_T60_CSP,dnaC,0.065448231287540
recA_T60_CSP,lytA,0.137087583285810
recA_T60_CSP,lytA,0.147152567870509
recA_T60_CSP,lytA,0.157060064584739
recA_T60_CSP,int,0.787904306687349
recA_T60_CSP,int,0.717453221533222
recA_T60_CSP,int,0.763277579322792
recA_T60_CSP,reg,0.941727231217054
recA_T60_CSP,reg,0.938568911732835
recA_T60_CSP,reg,0.828314230559819
recA_T60_MMC,lytA,0.017633509975907
recA_T60_MMC,lytA,0.017772815096868
recA_T60_MMC,lytA,0.023106367154424
recA_T60_MMC,dnaC,0.034090909011014
recA_T60_MMC,dnaC,0.034595385550138
recA_T60_MMC,dnaC,0.031509259439441
recA_T60_MMC,int,0.396849738327248
recA_T60_MMC,int,0.413339645919136
recA_T60_MMC,int,0.405629163495090
recA_T60_MMC,reg,0.320013898699164
recA_T60_MMC,reg,0.413049817366785
recA_T60_MMC,reg,0.413622508105444
recA_T120,lytA,0.170566749546658
recA_T120,lytA,0.196327609022815
recA_T120,lytA,0.192133667524123
recA_T120,dnaC,0.243051840315085
recA_T120,dnaC,0.216962211803015
recA_T120,dnaC,0.225182936262406
recA_T120,int,0.899597595432992
recA_T120,int,0.812777395772542
recA_T120,int,0.724490476258581
recA_T120,reg,1.934899508200480
recA_T120,reg,1.983135161062750
recA_T120,reg,1.771132659216010
recA_T120_CSP,lytA,0.668706594510648
recA_T120_CSP,lytA,0.538541811458029
recA_T120_CSP,lytA,0.684176508151697
recA_T120_CSP,dnaC,1.057194544591640
recA_T120_CSP,dnaC,1.001074541138870
recA_T120_CSP,dnaC,0.983520596864275
recA_T120_CSP,int,3.064757411650690
recA_T120_CSP,int,3.092716218904230
recA_T120_CSP,int,2.836359497604200
recA_T120_CSP,reg,6.356192754313700
recA_T120_CSP,reg,6.310600795814020
recA_T120_CSP,reg,5.599232427115590
recA_T120_MMC,lytA,1.840985312987210
recA_T120_MMC,lytA,2.024410753538970
recA_T120_MMC,lytA,1.920193854650120
recA_T120_MMC,dnaC,1.676013651255310
recA_T120_MMC,dnaC,1.395297134258280
recA_T120_MMC,dnaC,1.636952571626180
recA_T120_MMC,int,5.651489526612830
recA_T120_MMC,int,7.184745263839910
recA_T120_MMC,int,6.713740265893760
recA_T120_MMC,reg,10.919341631653300
recA_T120_MMC,reg,9.183467786944440
recA_T120_MMC,reg,6.663094151186980
