mutants,gene,fold_change
RMV8_T20_CSP,recA,13.67665231
RMV8_T20_CSP,rep,1.595250487
RMV8_T20_CSP,rep,1.590716184
RMV8_T20_CSP,rep,1.485912142
RMV8_T20_CSP,lytA,3.486434318
RMV8_T20_CSP,lytA,3.487877334
RMV8_T20_CSP,lytA,3.40297896
RMV8_T20_CSP,int,2.374729709
RMV8_T20_CSP,int,2.303975038
RMV8_T20_CSP,int,1.460964793
RMV8_T60_CSP,recA,4.612207525
RMV8_T60_CSP,recA,4.363397121
RMV8_T60_CSP,recA,4.709750898
RMV8_T60_CSP,rep,2.219197998
RMV8_T60_CSP,rep,2.33413445
RMV8_T60_CSP,rep,2.170967693
RMV8_T60_CSP,lytA,3.11628252
RMV8_T60_CSP,lytA,2.997261749
RMV8_T60_CSP,lytA,2.990469635
RMV8_T60_CSP,int,10.46654305
RMV8_T60_CSP,int,10.37121027
RMV8_T60_CSP,int,9.727190094
RMV8_T120_CSP,recA,2.507254896
RMV8_T120_CSP,recA,2.006482996
RMV8_T120_CSP,recA,1.80373353
RMV8_T120_CSP,rep,34.79436011
RMV8_T120_CSP,rep,31.8973322
RMV8_T120_CSP,lytA,42.22877013
RMV8_T120_CSP,lytA,35.06449745
RMV8_T120_CSP,lytA,30.68048216
RMV8_T120_CSP,int,26.68726779
RMV8_T120_CSP,int,26.62024474
RMV8_T120_CSP,int,22.94035927
RMV8_T20_MMC,recA,1.915677235
RMV8_T20_MMC,recA,1.811395001
RMV8_T20_MMC,recA,1.832979975
RMV8_T20_MMC,rep,1.617209817
RMV8_T20_MMC,rep,1.519473552
RMV8_T20_MMC,rep,1.585953625
RMV8_T20_MMC,lytA,2.281248108
RMV8_T20_MMC,lytA,2.264750337
RMV8_T20_MMC,lytA,2.284157364
RMV8_T20_MMC,int,3.177997873
RMV8_T20_MMC,int,3.074294028
RMV8_T20_MMC,int,3.355534552
RMV8_T60_MMC,recA,1.065700715
RMV8_T60_MMC,recA,1.057042949
RMV8_T60_MMC,recA,1.07532893
RMV8_T60_MMC,rep,0.887593576
RMV8_T60_MMC,rep,0.917766111
RMV8_T60_MMC,rep,0.888216904
RMV8_T60_MMC,lytA,2.016989297
RMV8_T60_MMC,lytA,2.01053047
RMV8_T60_MMC,lytA,1.931304488
RMV8_T60_MMC,int,2.737875741
RMV8_T60_MMC,int,2.724731785
RMV8_T60_MMC,int,2.66954559
RMV8_T120_MMC,recA,1.769534292
RMV8_T120_MMC,recA,1.64307894
RMV8_T120_MMC,recA,1.831340112
RMV8_T120_MMC,rep,4.559259514
RMV8_T120_MMC,rep,4.187552918
RMV8_T120_MMC,rep,4.205795736
RMV8_T120_MMC,lytA,14.31317432
RMV8_T120_MMC,lytA,14.13073647
RMV8_T120_MMC,lytA,14.52448109
RMV8_T120_MMC,int,3.636040492
RMV8_T120_MMC,int,3.644202501
RMV8_T120_MMC,int,3.570148074
RMV8_T0,lytA,0.967479599
RMV8_T0,lytA,0.850606407
RMV8_T0,lytA,0.956420422
RMV8_T0,int,0.563946573
RMV8_T0,int,0.522903921
RMV8_T0,int,0.514436835
RMV8_T0,recA,0.75051817
RMV8_T0,recA,0.741666421
RMV8_T0,recA,0.739111629
RMV8_T0,rep_dnaC,0.694707898
RMV8_T0,rep_dnaC,0.596086696
RMV8_T0,rep_dnaC,0.624375052
RMV8_T20,lytA,2.193073031
RMV8_T20,lytA,2.092608036
RMV8_T20,lytA,2.06511611
RMV8_T20,int,0.799612325
RMV8_T20,int,0.828611662
RMV8_T20,int,0.791096173
RMV8_T20,recA,0.88974349
RMV8_T20,recA,1.010707839
RMV8_T20,recA,0.976938422
RMV8_T20,rep_dnaC,1.474988712
