OD600,control,control,control,zinc_chloride,zinc_chloride,zinc_chloride,Mn_chloride,Mn_chloride,Mn_chloride,citrate,citrate,citrate,hydrogen_peroxide,hydrogen_peroxide,hydrogen_peroxide,MMC,MMC,MMC,CSP,CSP,CSP,Ca_chloride,Ca_chloride,Ca_chloride
00:00:00,0.145,0.159,0.148,0.159,0.152,0.149,0.155,0.155,0.155,0.138,0.146,0.145,0.154,0.154,0.149,0.156,0.16,0.15,0.149,0.147,0.145,0.138,0.139,0.139
00:30:00,0.171,0.181,0.181,0.181,0.174,0.174,0.178,0.171,0.168,0.167,0.177,0.172,0.184,0.18,0.175,0.181,0.187,0.181,0.175,0.175,0.172,0.166,0.165,0.166
01:00:00,0.233,0.242,0.242,0.239,0.24,0.225,0.227,0.225,0.219,0.231,0.243,0.249,0.245,0.241,0.234,0.244,0.25,0.239,0.224,0.224,0.219,0.231,0.238,0.245
01:30:00,0.327,0.348,0.346,0.337,0.333,0.324,0.305,0.311,0.295,0.329,0.338,0.352,0.336,0.34,0.337,0.322,0.325,0.319,0.306,0.302,0.302,0.324,0.327,0.332
02:00:00,0.437,0.458,0.456,0.449,0.434,0.432,0.397,0.398,0.369,0.431,0.437,0.455,0.42,0.436,0.453,0.399,0.399,0.382,0.401,0.411,0.402,0.429,0.423,0.414
02:30:00,0.489,0.524,0.515,0.516,0.497,0.506,0.506,0.499,0.467,0.495,0.501,0.526,0.504,0.505,0.502,0.451,0.431,0.42,0.491,0.488,0.493,0.47,0.466,0.472
03:00:00,0.509,0.538,0.513,0.527,0.489,0.494,0.518,0.518,0.495,0.504,0.523,0.548,0.52,0.527,0.525,0.437,0.412,0.405,0.49,0.5,0.492,0.48,0.472,0.484
03:30:00,0.535,0.563,0.528,0.537,0.48,0.487,0.517,0.524,0.486,0.506,0.524,0.559,0.549,0.549,0.553,0.442,0.405,0.402,0.53,0.535,0.52,0.507,0.488,0.496
04:00:00,0.56,0.579,0.559,0.549,0.498,0.501,0.558,0.566,0.525,0.53,0.543,0.604,0.562,0.555,0.563,0.436,0.394,0.393,0.529,0.535,0.527,0.524,0.512,0.525
04:30:00,0.576,0.591,0.578,0.573,0.482,0.494,0.578,0.563,0.541,0.544,0.553,0.614,0.583,0.575,0.567,0.431,0.386,0.387,0.533,0.535,0.534,0.543,0.519,0.535
05:00:00,0.584,0.602,0.593,0.581,0.49,0.497,0.553,0.577,0.531,0.545,0.546,0.615,0.609,0.582,0.585,0.434,0.389,0.392,0.554,0.558,0.548,0.552,0.521,0.535
05:30:00,0.588,0.597,0.598,0.591,0.493,0.513,0.54,0.577,0.523,0.548,0.556,0.61,0.627,0.575,0.587,0.432,0.381,0.383,0.556,0.562,0.552,0.551,0.523,0.562
06:00:00,0.604,0.61,0.602,0.593,0.503,0.498,0.566,0.563,0.526,0.551,0.565,0.616,0.621,0.575,0.585,0.424,0.376,0.372,0.558,0.565,0.559,0.544,0.544,0.579
06:30:00,0.588,0.614,0.601,0.593,0.491,0.494,0.563,0.566,0.536,0.555,0.559,0.629,0.63,0.572,0.586,0.419,0.368,0.373,0.564,0.57,0.563,0.547,0.563,0.579
07:00:00,0.593,0.614,0.596,0.584,0.483,0.491,0.55,0.566,0.526,0.551,0.56,0.626,0.629,0.565,0.582,0.405,0.356,0.359,0.557,0.564,0.56,0.541,0.576,0.582
07:30:00,0.595,0.616,0.61,0.589,0.462,0.471,0.568,0.565,0.525,0.555,0.565,0.616,0.626,0.559,0.578,0.393,0.35,0.348,0.557,0.567,0.559,0.538,0.578,0.589
08:00:00,0.598,0.603,0.61,0.591,0.452,0.457,0.555,0.557,0.524,0.541,0.564,0.636,0.627,0.553,0.571,0.383,0.339,0.339,0.559,0.565,0.559,0.534,0.589,0.587
08:30:00,0.595,0.597,0.613,0.586,0.43,0.444,0.567,0.571,0.526,0.549,0.582,0.64,0.61,0.546,0.563,0.372,0.33,0.326,0.552,0.56,0.553,0.531,0.588,0.591
09:00:00,0.591,0.605,0.605,0.574,0.413,0.43,0.553,0.565,0.528,0.538,0.564,0.631,0.619,0.541,0.557,0.357,0.316,0.317,0.549,0.561,0.551,0.532,0.587,0.589
09:30:00,0.596,0.592,0.612,0.581,0.392,0.409,0.562,0.556,0.524,0.535,0.553,0.61,0.621,0.531,0.544,0.34,0.304,0.303,0.537,0.549,0.541,0.525,0.583,0.589
10:00:00,0.596,0.594,0.611,0.575,0.372,0.394,0.555,0.572,0.534,0.537,0.563,0.62,0.616,0.526,0.54,0.331,0.297,0.291,0.529,0.542,0.537,0.521,0.584,0.591
10:30:00,0.587,0.593,0.603,0.568,0.363,0.376,0.559,0.567,0.529,0.547,0.57,0.607,0.608,0.518,0.531,0.318,0.279,0.277,0.515,0.527,0.52,0.519,0.584,0.595
11:00:00,0.571,0.592,0.601,0.556,0.347,0.361,0.554,0.571,0.541,0.533,0.574,0.626,0.608,0.508,0.523,0.304,0.27,0.267,0.501,0.513,0.506,0.515,0.576,0.594
11:30:00,0.579,0.577,0.6,0.544,0.333,0.342,0.553,0.552,0.513,0.53,0.576,0.612,0.61,0.502,0.516,0.292,0.262,0.259,0.487,0.498,0.496,0.51,0.579,0.586
12:00:00,0.584,0.591,0.589,0.535,0.314,0.323,0.564,0.565,0.523,0.53,0.582,0.604,0.601,0.495,0.506,0.28,0.251,0.248,0.474,0.481,0.482,0.5,0.574,0.586
