mutants,gene,fold_change
RMV8_T0_hybrid,dnaC,2.522607581
RMV8_T0_hybrid,dnaC,3.113870076
RMV8_T0_hybrid,Int_RMV8,3.316879519
RMV8_T0_hybrid,Int_RMV8,2.109818005
RMV8_T0_hybrid,Int_RMV8,2.612522332
RMV8_T0_hybrid,RMV8_lytA,0.43323929
RMV8_T0_hybrid,RMV8_lytA,0.408300389
RMV8_T0_hybrid,RMV8_lytA,0.444625312
RMV8_T20_hybrid,recA,3.825550749
RMV8_T20_hybrid,recA,3.79403551
RMV8_T20_hybrid,recA,3.284053007
RMV8_T20_hybrid,dnaC,4.585294798
RMV8_T20_hybrid,dnaC,4.132445517
RMV8_T20_hybrid,dnaC,4.307492841
RMV8_T20_hybrid,Int_RMV8,3.366185141
RMV8_T20_hybrid,Int_RMV8,3.443225593
RMV8_T20_hybrid,Int_RMV8,3.973353304
RMV8_T20_hybrid,RMV8_lytA,0.921439938
RMV8_T20_hybrid,RMV8_lytA,0.906879201
RMV8_T20_hybrid,RMV8_lytA,1.020120898
RMV8_T60_hybrid,recA,3.462896479
RMV8_T60_hybrid,recA,3.396682211
RMV8_T60_hybrid,recA,3.850958448
RMV8_T60_hybrid,dnaC,5.628657477
RMV8_T60_hybrid,dnaC,5.756062553
RMV8_T60_hybrid,dnaC,5.589680543
RMV8_T60_hybrid,Int_RMV8,5.998290912
RMV8_T60_hybrid,Int_RMV8,4.111709495
RMV8_T60_hybrid,Int_RMV8,4.633638477
RMV8_T60_hybrid,RMV8_lytA,0.852354649
RMV8_T60_hybrid,RMV8_lytA,0.817094308
RMV8_T60_hybrid,RMV8_lytA,0.82720929
RMV8_T120_hybrid,recA,3.531783352
RMV8_T120_hybrid,recA,2.56773272
RMV8_T120_hybrid,recA,2.730721371
RMV8_T120_hybrid,dnaC,5.950158547
RMV8_T120_hybrid,dnaC,7.448285853
RMV8_T120_hybrid,dnaC,7.942725782
RMV8_T120_hybrid,Int_RMV8,4.081315659
RMV8_T120_hybrid,Int_RMV8,4.532581055
RMV8_T120_hybrid,Int_RMV8,5.117735638
RMV8_T120_hybrid,RMV8_lytA,0.97228934
RMV8_T120_hybrid,RMV8_lytA,0.985466158
RMV8_T120_hybrid,RMV8_lytA,0.804980244
RMV8_T20_CSP_hybrid,recA,13.35072561
RMV8_T20_CSP_hybrid,recA,13.64395228
RMV8_T20_CSP_hybrid,recA,14.80413645
RMV8_T20_CSP_hybrid,dnaC,4.671010013
RMV8_T20_CSP_hybrid,dnaC,4.198101699
RMV8_T20_CSP_hybrid,dnaC,4.407766224
RMV8_T20_CSP_hybrid,Int_RMV8,7.712076674
RMV8_T20_CSP_hybrid,Int_RMV8,7.403615673
RMV8_T20_CSP_hybrid,Int_RMV8,7.328135332
RMV8_T20_CSP_hybrid,RMV8_lytA,1.200638459
RMV8_T20_CSP_hybrid,RMV8_lytA,1.243236252
RMV8_T20_CSP_hybrid,RMV8_lytA,1.087241506
RMV8_T60_CSP_hybrid,recA,8.167800931
RMV8_T60_CSP_hybrid,recA,7.606421611
RMV8_T60_CSP_hybrid,recA,12.37001262
RMV8_T60_CSP_hybrid,dnaC,6.72322659
RMV8_T60_CSP_hybrid,dnaC,6.360442536
RMV8_T60_CSP_hybrid,dnaC,6.034250618
