mutants,gene,fold_change
Hybrid_recA_T20_MMC,dnaC,1.271427236
Hybrid_recA_T20_MMC,int,1.538862488
Hybrid_recA_T20_MMC,int,1.483342212
Hybrid_recA_T20_MMC,int,1.417408734
Hybrid_recA_T20_MMC,lytA,1.145582343
Hybrid_recA_T20_MMC,lytA,1.150743383
Hybrid_recA_T20_MMC,lytA,1.120505894
Hybrid_recA_T20_MMC,comEA,0.789851154
Hybrid_recA_T20_MMC,comEA,0.691757369
Hybrid_recA_T20_MMC,comEA,0.714450483
Hybrid_recA_T20_MMC,immA_2743,1.350341972
Hybrid_recA_T20_MMC,immA_2743,1.360919739
Hybrid_recA_T20_MMC,immA_2743,1.253770217
Hybrid_recA_T60_MMC,rpoA,0.99934843
Hybrid_recA_T60_MMC,rpoA,0.995748023
Hybrid_recA_T60_MMC,rpoA,1.004924912
Hybrid_recA_T60_MMC,dnaC,2.075184807
Hybrid_recA_T60_MMC,dnaC,1.933358169
Hybrid_recA_T60_MMC,dnaC,2.035338223
Hybrid_recA_T60_MMC,int,2.05152864
Hybrid_recA_T60_MMC,int,1.982310033
Hybrid_recA_T60_MMC,int,2.059471948
Hybrid_recA_T60_MMC,lytA,0.987704256
Hybrid_recA_T60_MMC,lytA,0.947718909
Hybrid_recA_T60_MMC,lytA,0.958791546
Hybrid_recA_T60_MMC,comEA,0.857338559
Hybrid_recA_T60_MMC,comEA,0.654191517
Hybrid_recA_T60_MMC,comEA,0.632406634
Hybrid_recA_T60_MMC,immA_2743,1.459219115
Hybrid_recA_T60_MMC,immA_2743,1.32511926
Hybrid_recA_T60_MMC,immA_2743,1.422964518
Hybrid_recA_T120_MMC,rpoA,1.004514463
Hybrid_recA_T120_MMC,rpoA,0.993238085
Hybrid_recA_T120_MMC,rpoA,1.002287154
Hybrid_recA_T120_MMC,dnaC,5.998296199
Hybrid_recA_T120_MMC,dnaC,6.073931403
Hybrid_recA_T120_MMC,dnaC,6.48295455
Hybrid_recA_T120_MMC,int,3.103548652
Hybrid_recA_T120_MMC,int,2.881547946
Hybrid_recA_T120_MMC,int,3.156853519
Hybrid_recA_T120_MMC,lytA,9.669870894
Hybrid_recA_T120_MMC,lytA,7.182006977
Hybrid_recA_T120_MMC,lytA,7.201365123
Hybrid_recA_T120_MMC,comEA,0.663655476
Hybrid_recA_T120_MMC,comEA,0.81023648
Hybrid_recA_T120_MMC,comEA,0.587547193
Hybrid_recA_T120_MMC,immA_2743,5.368895768
Hybrid_recA_T120_MMC,immA_2743,5.912695866
Hybrid_recA_T120_MMC,immA_2743,5.309166597
Hybrid_recA_T0,RpoA,1.009812665
Hybrid_recA_T0,RpoA,0.953729514
Hybrid_recA_T0,RpoA,1.038329307
Hybrid_recA_T0,dnaC,0.988685412
Hybrid_recA_T0,dnaC,0.942970871
Hybrid_recA_T0,dnaC,1.072611499
Hybrid_recA_T0,lytA,1.119359884
Hybrid_recA_T0,lytA,0.96594961
Hybrid_recA_T0,lytA,0.92485956
Hybrid_recA_T0,comEA,0.927186897
Hybrid_recA_T0,comEA,1.055490274
Hybrid_recA_T0,comEA,1.021832302
Hybrid_recA_T0,Int,0.907675528
Hybrid_recA_T0,Int,0.99506765
Hybrid_recA_T0,Int,1.107177727
Hybrid_recA_T0,immA_2743,0.916719186
Hybrid_recA_T0,immA_2743,1.110204542
Hybrid_recA_T0,immA_2743,0.982564918
Hybrid_recA_T20,RpoA,0.88308917
Hybrid_recA_T20,RpoA,1.074367088
Hybrid_recA_T20,RpoA,1.054005181
Hybrid_recA_T20,dnaC,2.027611305
Hybrid_recA_T20,dnaC,1.808177186
Hybrid_recA_T20,dnaC,1.828069948
Hybrid_recA_T20,lytA,6.00263558
Hybrid_recA_T20,lytA,7.58350561
Hybrid_recA_T20,lytA,6.648787894
Hybrid_recA_T20,comEA,0.982690931
Hybrid_recA_T20,comEA,1.095458307
Hybrid_recA_T20,comEA,1.021196208
Hybrid_recA_T20,Int,1.517507497
Hybrid_recA_T20,Int,1.498640561
Hybrid_recA_T20,Int,1.662957498
Hybrid_recA_T20,immA_2743,1.589136893
Hybrid_recA_T20,immA_2743,1.57804075
Hybrid_recA_T20,immA_2743,1.592788341
Hybrid_recA_T60,RpoA,1.06822165
Hybrid_recA_T60,RpoA,0.915390619
Hybrid_recA_T60,RpoA,1.022663466
Hybrid_recA_T60,dnaC,1.468419389
Hybrid_recA_T60,dnaC,1.549480328
Hybrid_recA_T60,dnaC,1.575597516
Hybrid_recA_T60,lytA,5.787490834
Hybrid_recA_T60,lytA,6.204406242
Hybrid_recA_T60,lytA,6.42468702
Hybrid_recA_T60,comEA,0.545918188
Hybrid_recA_T60,comEA,0.493912852
Hybrid_recA_T60,comEA,0.478471955
Hybrid_recA_T60,Int,1.376013854
Hybrid_recA_T60,Int,1.32867689
Hybrid_recA_T60,Int,1.210854714
Hybrid_recA_T60,immA_2743,1.325334762
Hybrid_recA_T60,immA_2743,1.604376298
Hybrid_recA_T60,immA_2743,1.339348757
Hybrid_recA_T120,RpoA,1.009517663
Hybrid_recA_T120,RpoA,1.005651911
