mutants,ADbyAB
RMV4_zncat_hybrid,0.008371528
RMV4_zncat_hybrid,0.008458371
RMV4_zncat_hybrid,0.008343804
2743_zncat,0.002873847
2743_zncat,0.003676534
2743_zncat,0.005255686
2743_zncat_recA,0.020787932
2743_zncat_recA,0.020578135
2743_zncat_recA,0.021138867
