6512_3_21,CIPhR
6512_2_13,CIPhR
6486_7_22,CIPhR
6486_5_3,CIPhR
6472_8_7,CIPhR
6472_7_4,CIPhR
6472_6_14,CIPhR
6470_6_5,CIPhR
6470_6_21,CIPhR
24775_1_82,CIPhR
24775_1_74,CIPhR
24775_1_68,CIPhR
24775_1_60,CIPhR
24775_1_123,CIPhR
24775_1_118,CIPhR
23495_7_7,CIPhR
23495_7_69,CIPhR
23495_7_62,CIPhR
23495_7_49,CIPhR
23495_7_34,CIPhR
23164_8_136,CIPhR
22984_8_71,CIPhR
22984_8_5,CIPhR
22984_8_57,CIPhR
22984_8_56,CIPhR
22984_8_34,CIPhR
22984_8_14,CIPhR
22841_4_62,CIPhR
22841_4_160,CIPhR
22841_4_159,CIPhR
22841_4_147,CIPhR
22841_3_1,CIPhR
22841_3_178,CIPhR
22841_3_139,CIPhR
22841_2_79,CIPhR
22841_2_70,CIPhR
22841_2_65,CIPhR
22841_2_63,CIPhR
22841_2_47,CIPhR
22841_2_142,CIPhR
22841_2_123,CIPhR
22841_2_103,CIPhR
22841_1_7,CIPhR
22841_1_37,CIPhR
22841_1_16,CIPhR
22841_1_131,CIPhR
22841_1_123,CIPhR
22841_1_109,CIPhR
22709_8_348,CIPhR
22709_8_340,CIPhR
22709_8_337,CIPhR
22709_8_330,CIPhR
22709_8_309,CIPhR
22709_8_305,CIPhR
22709_8_286,CIPhR
22695_3_89,CIPhR
22695_3_82,CIPhR
22695_3_81,CIPhR
22695_3_6,CIPhR
22695_3_66,CIPhR
22695_3_64,CIPhR
22695_3_55,CIPhR
22695_3_49,CIPhR
22695_3_36,CIPhR
22695_3_303,CIPhR
22695_3_302,CIPhR
22695_3_298,CIPhR
22695_3_287,CIPhR
22695_3_27,CIPhR
22695_3_269,CIPhR
22695_3_268,CIPhR
22695_3_260,CIPhR
22695_3_243,CIPhR
22695_3_23,CIPhR
22695_3_21,CIPhR
22695_3_204,CIPhR
22695_3_192,CIPhR
22695_3_187,CIPhR
22695_3_176,CIPhR
22695_3_16,CIPhR
22695_3_164,CIPhR
22695_3_160,CIPhR
22695_3_157,CIPhR
22695_3_151,CIPhR
22695_3_146,CIPhR
22695_3_142,CIPhR
22695_3_135,CIPhR
22695_3_107,CIPhR
22667_8_62,CIPhR
22114_6_15,CIPhR
22027_1_59,CIPhR
22027_1_51,CIPhR
22027_1_49,CIPhR
22027_1_48,CIPhR
22027_1_37,CIPhR
22027_1_144,CIPhR
22027_1_125,CIPhR
22027_1_122,CIPhR
21999_8_97,CIPhR
21999_8_96,CIPhR
21999_8_77,CIPhR
21999_8_71,CIPhR
21999_8_59,CIPhR
21999_8_53,CIPhR
21999_8_52,CIPhR
21999_8_37,CIPhR
21999_8_26,CIPhR
21999_8_127,CIPhR
21999_8_113,CIPhR
21999_8_111,CIPhR
21999_8_110,CIPhR
21999_7_97,CIPhR
21999_7_145,CIPhR
21999_7_135,CIPhR
21999_7_124,CIPhR
21999_7_122,CIPhR
21999_7_101,CIPhR
21946_6_84,CIPhR
21946_6_83,CIPhR
21946_6_82,CIPhR
21946_6_81,CIPhR
21946_6_76,CIPhR
21946_6_6,CIPhR
21946_6_65,CIPhR
21946_6_63,CIPhR
21946_6_58,CIPhR
21946_6_54,CIPhR
21946_6_357,CIPhR
21946_6_347,CIPhR
21946_6_327,CIPhR
21946_6_324,CIPhR
21946_6_320,CIPhR
21946_6_309,CIPhR
21946_6_297,CIPhR
21946_6_296,CIPhR
21946_6_291,CIPhR
21946_6_289,CIPhR
21946_6_287,CIPhR
21946_6_259,CIPhR
21946_6_256,CIPhR
21946_6_246,CIPhR
21946_6_227,CIPhR
21946_6_215,CIPhR
21946_6_211,CIPhR
21946_6_210,CIPhR
21946_6_202,CIPhR
21946_6_201,CIPhR
21946_6_197,CIPhR
21946_6_180,CIPhR
21946_6_169,CIPhR
21946_6_141,CIPhR
21946_6_125,CIPhR
21946_6_124,CIPhR
21946_6_120,CIPhR
21946_6_119,CIPhR
21903_8_74,CIPhR
21903_8_71,CIPhR
21903_8_6,CIPhR
21903_8_61,CIPhR
21903_8_361,CIPhR
21903_8_353,CIPhR
21903_8_327,CIPhR
21903_8_31,CIPhR
21903_8_308,CIPhR
21903_8_292,CIPhR
21903_8_285,CIPhR
21903_8_283,CIPhR
21903_8_274,CIPhR
21903_8_266,CIPhR
21903_8_263,CIPhR
21903_8_260,CIPhR
21903_8_249,CIPhR
21903_8_231,CIPhR
21903_8_220,CIPhR
21903_8_215,CIPhR
21903_8_192,CIPhR
21903_8_188,CIPhR
21903_8_187,CIPhR
21903_8_165,CIPhR
21903_8_136,CIPhR
21903_8_118,CIPhR
21903_8_117,CIPhR
21903_8_113,CIPhR
21903_8_111,CIPhR
21903_8_101,CIPhR
21903_6_177,CIPhR
21903_6_176,CIPhR
21242_2_149,CIPhR
21127_2_94,CIPhR
21127_2_62,CIPhR
21127_2_47,CIPhR
21127_2_32,CIPhR
21127_2_178,CIPhR
21127_1_9,CIPhR
21127_1_94,CIPhR
21127_1_84,CIPhR
21127_1_6,CIPhR
21127_1_63,CIPhR
21127_1_182,CIPhR
21127_1_14,CIPhR
21127_1_123,CIPhR
21053_8_176,CIPhR
21053_8_175,CIPhR
21053_8_141,CIPhR
20957_7_125,CIPhR
20925_3_99,CIPhR
20925_3_84,CIPhR
20925_3_79,CIPhR
20925_3_76,CIPhR
20925_3_57,CIPhR
20925_3_49,CIPhR
20925_3_104,CIPhR
20287_5_129,CIPhR
19341_3_30,CIPhR
19341_2_50,CIPhR
19341_2_179,CIPhR
19084_8_96,CIPhR
19084_8_85,CIPhR
19084_8_59,CIPhR
19084_8_58,CIPhR
19084_8_57,CIPhR
19084_8_49,CIPhR
19084_8_181,CIPhR
19084_8_172,CIPhR
19084_8_137,CIPhR
19084_8_115,CIPhR
19084_7_44,CIPhR
19084_7_144,CIPhR
19084_7_106,CIPhR
18623_5_46,CIPhR
18456_1_96,CIPhR
18090_2_84,CIPhR
18090_2_13,CIPhR
18090_1_91,CIPhR
18090_1_84,CIPhR
18090_1_81,CIPhR
18090_1_78,CIPhR
18090_1_144,CIPhR
18090_1_135,CIPhR
18090_1_100,CIPhR
17966_5_81,CIPhR
17966_5_20,CIPhR
17966_5_128,CIPhR
17966_5_124,CIPhR
17966_5_118,CIPhR
17966_5_114,CIPhR
17870_8_165,CIPhR
17870_8_148,CIPhR
17870_8_138,CIPhR
17870_8_109,CIPhR
17870_7_56,CIPhR
17870_7_49,CIPhR
17870_7_129,CIPhR
17794_8_158,CIPhR
17794_8_156,CIPhR
17794_8_140,CIPhR
17794_8_139,CIPhR
17794_7_71,CIPhR
17794_7_62,CIPhR
17794_7_20,CIPhR
17794_7_119,CIPhR
17175_8_24,CIPhR
17175_7_44,CIPhR
17175_6_67,CIPhR
17175_6_61,CIPhR
17175_5_9,CIPhR
17175_5_66,CIPhR
17175_5_40,CIPhR
17175_4_36,CIPhR
17175_4_14,CIPhR
17150_6_75,CIPhR
17150_5_82,CIPhR
17150_5_79,CIPhR
17150_5_47,CIPhR
17150_4_65,CIPhR
17150_4_23,CIPhR
17138_5_25,CIPhR
17138_5_12,CIPhR
17138_4_73,CIPhR
17138_4_68,CIPhR
17138_4_62,CIPhR
17138_4_56,CIPhR
17138_4_19,CIPhR
17138_3_40,CIPhR
17059_8_52,CIPhR
17059_7_13,CIPhR
16043_2_62,CIPhR
15995_2_32,CIPhR
15995_2_158,CIPhR
15995_2_103,CIPhR
15873_1_90,CIPhR
15841_2_92,CIPhR
15841_2_68,CIPhR
15682_2_9,CIPhR
15682_2_77,CIPhR
15682_2_5,CIPhR
15682_2_36,CIPhR
15682_2_30,CIPhR
15682_2_21,CIPhR
15682_2_15,CIPhR
15682_1_94,CIPhR
15682_1_20,CIPhR
15608_5_77,CIPhR
15608_5_74,CIPhR
15608_4_33,CIPhR
15608_4_16,CIPhR
15608_3_8,CIPhR
15608_2_75,CIPhR
15531_6_36,CIPhR
15378_4_78,CIPhR
15378_3_43,CIPhR
15378_2_14,CIPhR
15277_1_56,CIPhR
15277_1_19,CIPhR
15277_1_10,CIPhR
14936_6_69,CIPhR
14936_6_68,CIPhR
14936_6_57,CIPhR
14936_6_37,CIPhR
14936_6_35,CIPhR
14936_5_68,CIPhR
14936_4_63,CIPhR
14936_4_27,CIPhR
14913_7_8,CIPhR
14913_6_86,CIPhR
14913_6_78,CIPhR
14913_6_38,CIPhR
14913_5_90,CIPhR
14913_3_71,CIPhR
14913_3_4,CIPhR
14913_2_86,CIPhR
14913_2_73,CIPhR
14913_2_50,CIPhR
14913_2_16,CIPhR
14723_6_88,CIPhR
14723_5_1,CIPhR
14673_4_34,CIPhR
14673_3_86,CIPhR
14673_3_84,CIPhR
14673_3_73,CIPhR
14673_3_68,CIPhR
14673_3_56,CIPhR
14673_2_77,CIPhR
14673_1_76,CIPhR
14673_1_70,CIPhR
14673_1_55,CIPhR
14673_1_50,CIPhR
14673_1_20,CIPhR
14566_6_87,CIPhR
14566_6_83,CIPhR
14566_6_76,CIPhR
14566_6_66,CIPhR
14566_6_58,CIPhR
14566_6_43,CIPhR
14566_5_95,CIPhR
14566_5_51,CIPhR
14566_5_12,CIPhR
14566_4_78,CIPhR
14566_4_64,CIPhR
14566_4_48,CIPhR
14566_4_41,CIPhR
14566_4_32,CIPhR
14555_4_95,CIPhR
14555_4_74,CIPhR
14555_3_9,CIPhR
14555_3_51,CIPhR
14555_3_42,CIPhR
14555_3_39,CIPhR
14555_3_37,CIPhR
14520_6_66,CIPhR
14520_6_16,CIPhR
14412_3_24,CIPhR
14412_2_74,CIPhR
14412_2_5,CIPhR
14412_2_46,CIPhR
14412_2_24,CIPhR
14412_1_9,CIPhR
14412_1_44,CIPhR
14410_8_85,CIPhR
14410_8_71,CIPhR
14410_8_6,CIPhR
14410_8_48,CIPhR
14410_8_39,CIPhR
14257_1_76,CIPhR
14257_1_6,CIPhR
14257_1_45,CIPhR
13710_2_62,CIPhR
13710_2_26,CIPhR
13670_3_31,CIPhR
13470_1_71,CIPhR
13470_1_55,CIPhR
13470_1_51,CIPhR
13470_1_37,CIPhR
13415_8_87,CIPhR
13415_8_80,CIPhR
13415_7_74,CIPhR
13415_7_55,CIPhR
13415_7_35,CIPhR
13415_6_74,CIPhR
13415_6_71,CIPhR
13415_6_20,CIPhR
13415_5_8,CIPhR
13415_5_76,CIPhR
13415_5_23,CIPhR
13415_4_96,CIPhR
13414_8_8,CIPhR
13414_8_56,CIPhR
13414_8_42,CIPhR
13414_8_2,CIPhR
13414_4_29,CIPhR
13414_3_66,CIPhR
13414_3_39,CIPhR
13414_2_7,CIPhR
13414_2_73,CIPhR
13414_2_36,CIPhR
13414_2_24,CIPhR
13414_1_85,CIPhR
13414_1_84,CIPhR
13414_1_6,CIPhR
13414_1_3,CIPhR
13353_7_67,CIPhR
13154_4_40,CIPhR
13091_6_68,CIPhR
13091_6_63,CIPhR
12837_5_27,CIPhR
12837_5_16,CIPhR
12837_4_77,CIPhR
12837_4_72,CIPhR
12837_4_70,CIPhR
12837_4_41,CIPhR
12837_4_33,CIPhR
12837_3_82,CIPhR
12837_3_47,CIPhR
12837_3_30,CIPhR
12837_2_75,CIPhR
12837_2_6,CIPhR
12837_2_65,CIPhR
12837_2_57,CIPhR
12837_2_38,CIPhR
12837_1_80,CIPhR
12837_1_44,CIPhR
12837_1_39,CIPhR
12837_1_33,CIPhR
12837_1_31,CIPhR
12837_1_23,CIPhR
12837_1_17,CIPhR
12673_6_8,CIPhR
12673_6_57,CIPhR
12673_6_53,CIPhR
12673_6_23,CIPhR
12673_6_16,CIPhR
12291_6_77,CIPhR
12291_6_46,CIPhR
12291_6_28,CIPhR
12291_5_84,CIPhR
12291_5_40,CIPhR
12291_4_55,CIPhR
12291_3_64,CIPhR
12291_3_52,CIPhR
12291_1_63,CIPhR
12291_1_42,CIPhR
12291_1_37,CIPhR
12290_2_1,CIPhR
12273_1_90,CIPhR
12216_4_90,CIPhR
12216_4_89,CIPhR
12162_1_62,CIPhR
12162_1_30,CIPhR
12162_1_2,CIPhR
11893_1_71,CIPhR
11893_1_54,CIPhR
11861_5_60,CIPhR
11861_5_36,CIPhR
11861_5_19,CIPhR
11861_4_54,CIPhR
11861_4_32,CIPhR
11861_4_14,CIPhR
11861_3_81,CIPhR
11861_3_74,CIPhR
11861_3_29,CIPhR
11861_3_21,CIPhR
11861_3_12,CIPhR
11861_2_33,CIPhR
11861_2_30,CIPhR
11861_2_26,CIPhR
11861_2_19,CIPhR
11861_1_92,CIPhR
11860_8_67,CIPhR
11860_8_34,CIPhR
11860_8_25,CIPhR
11860_7_72,CIPhR
11860_6_94,CIPhR
11860_6_42,CIPhR
11860_5_29,CIPhR
11860_4_87,CIPhR
11826_1_80,CIPhR
11826_1_21,CIPhR
11822_1_56,CIPhR
11822_1_50,CIPhR
11822_1_34,CIPhR
11679_1_90,CIPhR
11679_1_54,CIPhR
11679_1_33,CIPhR
11679_1_14,CIPhR
11679_1_10,CIPhR
11658_8_13,CIPhR
11658_2_92,CIPhR
11658_2_67,CIPhR
11658_2_42,CIPhR
11657_8_27,CIPhR
11657_8_12,CIPhR
11657_4_85,CIPhR
11657_4_82,CIPhR
11657_1_76,CIPhR
11511_8_72,CIPhR
11511_8_68,CIPhR
11511_8_53,CIPhR
11511_8_41,CIPhR
11511_7_76,CIPhR
11511_7_73,CIPhR
11511_7_62,CIPhR
11511_7_35,CIPhR
10395_5_36,CIPhR
10208_2_84,CIPhR
10208_2_57,CIPhR
10208_2_41,CIPhR
10208_2_35,CIPhR
10208_2_22,CIPhR
10071_4_77,CIPhR
10071_4_68,CIPhR
10071_4_50,CIPhR
10071_4_40,CIPhR
10050_2_75,CIPhR
9953_7_71,CIPhR
9953_7_64,CIPhR
7622_3_88,CIPhR
7553_4_47,CIPhR
6999_4_10,CIPhR
6999_2_6,CIPhR
6999_1_2,CIPhR
6952_4_6,CIPhR
6952_4_20,CIPhR
6952_4_18,CIPhR
6925_2_80,CIPhR
6755_2_15,CIPhR
6753_4_24,CIPhR
6593_4_9,CIPhR
6593_2_17,CIPhR
6512_4_7,CIPhR
6512_4_2,CIPhR
6512_3_22,CIPhR
6512_1_3,CIPhR
6486_6_7,CIPhR
6486_6_14,CIPhR
6472_8_11,CIPhR
6470_5_2,CIPhR
6470_4_9,CIPhR
24775_1_86,CIPhR
23495_7_81,CIPhR
22984_8_52,CIPhR
22984_8_3,CIPhR
22841_4_168,CIPhR
22841_4_120,CIPhR
22841_4_102,CIPhR
22841_4_100,CIPhR
22841_3_144,CIPhR
22841_2_98,CIPhR
22841_2_97,CIPhR
22841_2_83,CIPhR
22841_2_11,CIPhR
22841_1_13,CIPhR
22709_8_367,CIPhR
22709_8_299,CIPhR
22695_3_305,CIPhR
22695_3_26,CIPhR
22695_3_25,CIPhR
22695_3_20,CIPhR
22667_8_64,CIPhR
22027_1_107,CIPhR
21946_6_242,CIPhR
21946_6_221,CIPhR
21946_6_174,CIPhR
21946_6_123,CIPhR
21903_8_45,CIPhR
21903_8_343,CIPhR
21903_8_317,CIPhR
21903_8_264,CIPhR
21903_8_226,CIPhR
21903_8_18,CIPhR
21903_8_17,CIPhR
21903_8_169,CIPhR
21903_8_151,CIPhR
21242_2_129,CIPhR
21127_2_6,CIPhR
21127_2_188,CIPhR
21127_2_14,CIPhR
21127_1_24,CIPhR
20925_3_73,CIPhR
19341_3_87,CIPhR
19341_3_74,CIPhR
19341_3_111,CIPhR
19341_2_174,CIPhR
19341_2_137,CIPhR
19084_8_4,CIPhR
19084_8_167,CIPhR
19084_8_133,CIPhR
19084_7_150,CIPhR
19084_7_146,CIPhR
18090_2_19,CIPhR
18090_2_186,CIPhR
18090_2_17,CIPhR
18090_2_172,CIPhR
18090_2_14,CIPhR
18090_1_112,CIPhR
17870_8_71,CIPhR
17870_8_133,CIPhR
17794_7_58,CIPhR
17175_7_34,CIPhR
16043_2_63,CIPhR
15995_1_17,CIPhR
15682_1_9,CIPhR
15682_1_90,CIPhR
15682_1_52,CIPhR
15608_4_32,CIPhR
15277_1_23,CIPhR
14913_3_41,CIPhR
14673_4_33,CIPhR
14673_3_37,CIPhR
14673_2_7,CIPhR
14673_1_88,CIPhR
14673_1_64,CIPhR
14673_1_43,CIPhR
14673_1_11,CIPhR
14555_4_22,CIPhR
14412_3_64,CIPhR
14412_2_70,CIPhR
14412_2_13,CIPhR
13710_2_40,CIPhR
13710_2_2,CIPhR
13414_8_93,CIPhR
13414_8_63,CIPhR
13414_3_37,CIPhR
13414_2_59,CIPhR
13414_2_47,CIPhR
13414_2_31,CIPhR
13414_1_79,CIPhR
13154_3_57,CIPhR
13154_2_66,CIPhR
13154_2_65,CIPhR
13091_6_21,CIPhR
13091_5_78,CIPhR
12673_6_42,CIPhR
12299_1_42,CIPhR
12291_5_66,CIPhR
12291_5_59,CIPhR
12291_5_47,CIPhR
12291_5_42,CIPhR
12291_5_29,CIPhR
12291_5_11,CIPhR
12291_4_40,CIPhR
12291_3_80,CIPhR
11893_8_26,CIPhR
11893_8_13,CIPhR
11893_1_78,CIPhR
11893_1_70,CIPhR
11893_1_59,CIPhR
11893_1_33,CIPhR
11861_5_46,CIPhR
11861_5_12,CIPhR
11861_4_10,CIPhR
11861_3_73,CIPhR
11861_3_16,CIPhR
11861_2_87,CIPhR
11861_2_4,CIPhR
11861_1_79,CIPhR
11861_1_56,CIPhR
11861_1_46,CIPhR
11860_7_79,CIPhR
11860_7_77,CIPhR
11860_7_40,CIPhR
11860_6_80,CIPhR
11860_5_55,CIPhR
11826_1_51,CIPhR
11826_1_40,CIPhR
11679_1_43,CIPhR
11679_1_37,CIPhR
11658_2_49,CIPhR
11658_2_16,CIPhR
11657_8_17,CIPhR
11657_4_52,CIPhR
11511_8_58,CIPhR
10208_2_59,CIPhR
10071_4_8,CIPhR
10071_4_7,CIPhR
10050_2_19,CIPhR
7622_2_48,CIPhR
7038_5_2,CIPhR
7004_7_57,CIPhR
6999_7_1,CIPhR
6983_7_71,CIPhR
6983_7_68,CIPhR
6972_5_1,CIPhR
6972_2_14,CIPhR
6949_1_22,CIPhR
6925_7_5,CIPhR
6899_7_21,CIPhR
6899_7_14,CIPhR
6840_3_9,CIPhR
6823_7_12,CIPhR
6823_3_12,CIPhR
6805_2_23,CIPhR
6775_2_15,CIPhR
6755_6_13,CIPhR
6755_5_1,CIPhR
6755_2_24,CIPhR
6753_3_16,CIPhR
6736_7_1,CIPhR
6731_4_22,CIPhR
6730_8_15,CIPhR
6680_4_3,CIPhR
6631_7_13,CIPhR
6631_5_21,CIPhR
6631_4_6,CIPhR
6593_5_2,CIPhR
22709_8_361,CIPhR
22695_3_108,CIPhR
22667_8_77,CIPhR
22667_7_178,CIPhR
21999_7_161,CIPhR
21946_6_92,CIPhR
21903_8_271,CIPhR
21242_2_146,CIPhR
21127_2_99,CIPhR
21127_2_58,CIPhR
21127_2_183,CIPhR
21127_2_166,CIPhR
21127_1_162,CIPhR
19341_3_49,CIPhR
19341_3_35,CIPhR
19341_3_121,CIPhR
19341_2_83,CIPhR
19341_2_76,CIPhR
19341_2_65,CIPhR
19341_2_64,CIPhR
19341_2_63,CIPhR
19341_2_168,CIPhR
19341_2_161,CIPhR
19341_2_146,CIPhR
19341_2_141,CIPhR
19341_2_132,CIPhR
19341_2_123,CIPhR
19341_2_101,CIPhR
19084_7_143,CIPhR
19084_7_129,CIPhR
18623_5_57,CIPhR
18090_2_96,CIPhR
18090_2_95,CIPhR
18090_2_94,CIPhR
18090_2_93,CIPhR
18090_2_92,CIPhR
18090_2_91,CIPhR
18090_2_88,CIPhR
18090_2_87,CIPhR
18090_2_86,CIPhR
18090_2_85,CIPhR
18090_2_83,CIPhR
18090_2_75,CIPhR
18090_2_69,CIPhR
18090_2_66,CIPhR
18090_2_188,CIPhR
18090_2_165,CIPhR
18090_2_161,CIPhR
17150_4_60,CIPhR
17138_5_36,CIPhR
16288_5_4,CIPhR
16288_5_44,CIPhR
16288_3_74,CIPhR
16043_2_76,CIPhR
16043_2_73,CIPhR
15682_2_16,CIPhR
15608_5_93,CIPhR
15608_5_92,CIPhR
15608_2_94,CIPhR
15608_2_77,CIPhR
14913_7_80,CIPhR
14673_1_36,CIPhR
14566_4_40,CIPhR
13710_1_56,CIPhR
13091_5_6,CIPhR
12291_3_49,CIPhR
12291_2_1,CIPhR
12291_1_1,CIPhR
11826_1_41,CIPhR
11822_1_86,CIPhR
11822_1_65,CIPhR
11657_4_67,CIPhR
11657_2_55,CIPhR
11511_8_93,CIPhR
11511_7_21,CIPhR
10208_2_46,CIPhR
15682_1_80,CIPhR
7622_5_66,CIPhR
7622_5_50,CIPhR
7622_4_9,CIPhR
7622_3_57,CIPhR
7553_6_1,CIPhR
7001_3_22,CIPhR
7001_3_16,CIPhR
6999_7_9,CIPhR
6999_7_13,CIPhR
6999_4_23,CIPhR
6930_8_8,CIPhR
6925_2_86,CIPhR
6730_7_15,CIPhR
6512_7_21,CIPhR
6512_6_7,CIPhR
6512_4_12,CIPhR
6486_6_19,CIPhR
6486_6_17,CIPhR
6486_5_4,CIPhR
6470_6_6,CIPhR
6470_4_12,CIPhR
6470_3_13,CIPhR
23495_7_56,CIPhR
23495_7_22,CIPhR
22841_1_61,CIPhR
22709_8_362,CIPhR
22709_8_353,CIPhR
22695_3_92,CIPhR
22695_3_307,CIPhR
22695_3_224,CIPhR
22695_3_127,CIPhR
22695_3_101,CIPhR
21999_8_5,CIPhR
21946_6_97,CIPhR
21946_6_80,CIPhR
21946_6_41,CIPhR
21946_6_351,CIPhR
21946_6_248,CIPhR
21946_6_18,CIPhR
21946_6_104,CIPhR
21946_6_100,CIPhR
21903_8_85,CIPhR
21903_8_56,CIPhR
21903_8_347,CIPhR
21903_8_346,CIPhR
21903_8_339,CIPhR
21903_8_332,CIPhR
21903_8_296,CIPhR
21903_8_295,CIPhR
21903_8_277,CIPhR
21903_8_178,CIPhR
21903_8_163,CIPhR
21903_8_162,CIPhR
21903_8_150,CIPhR
21903_8_146,CIPhR
21903_8_140,CIPhR
21127_2_16,CIPhR
19341_3_95,CIPhR
19341_3_91,CIPhR
19341_3_8,CIPhR
19341_3_89,CIPhR
19341_3_86,CIPhR
19341_3_85,CIPhR
19341_3_82,CIPhR
19341_3_65,CIPhR
19341_3_57,CIPhR
19341_3_4,CIPhR
19341_3_33,CIPhR
19341_3_31,CIPhR
19341_3_23,CIPhR
19341_3_13,CIPhR
19341_3_106,CIPhR
19341_3_105,CIPhR
19341_2_173,CIPhR
19084_8_175,CIPhR
19084_7_31,CIPhR
19084_7_21,CIPhR
18090_1_134,CIPhR
17150_6_27,CIPhR
14723_4_66,CIPhR
14673_3_4,CIPhR
14673_3_20,CIPhR
14673_2_83,CIPhR
14673_1_39,CIPhR
14520_6_34,CIPhR
14412_2_60,CIPhR
14355_8_74,CIPhR
14355_8_51,CIPhR
13710_2_68,CIPhR
13710_2_5,CIPhR
13710_2_22,CIPhR
13710_2_15,CIPhR
13710_1_69,CIPhR
13710_1_35,CIPhR
13414_2_87,CIPhR
12837_5_79,CIPhR
12837_5_73,CIPhR
12837_5_37,CIPhR
12837_5_30,CIPhR
12273_1_84,CIPhR
11861_5_11,CIPhR
11861_1_89,CIPhR
11658_2_50,CIPhR
10050_2_42,CIPhR
7622_4_1,CIPhR
6999_5_23,CIPhR
6593_2_24,CIPhR
6512_5_21,CIPhR
23164_8_107,CIPhR
21127_2_66,CIPhR
20925_3_65,CIPhR
19341_2_111,CIPhR
18090_2_183,CIPhR
17138_5_64,CIPhR
16288_5_40,CIPhR
16288_5_10,CIPhR
16288_3_51,CIPhR
16043_2_79,CIPhR
15682_1_8,CIPhR
15608_2_36,CIPhR
14673_3_28,CIPhR
14673_1_42,CIPhR
13154_2_30,CIPhR
12291_1_88,CIPhR
12291_1_85,CIPhR
12291_1_61,CIPhR
11826_1_58,CIPhR
11658_2_7,CIPhR
11511_7_6,CIPhR
7622_5_70,CIPhR
7553_4_18,CIPhR
7001_3_6,CIPhR
7001_3_10,CIPhR
6999_1_22,CIPhR
6930_8_5,CIPhR
6486_7_11,CIPhR
6470_6_18,CIPhR
23495_7_88,CIPhR
22695_3_37,CIPhR
22695_3_167,CIPhR
21946_6_341,CIPhR
21903_8_280,CIPhR
19084_8_108,CIPhR
15608_2_81,CIPhR
14673_4_9,CIPhR
14555_4_64,CIPhR
14555_3_71,CIPhR
14412_2_72,CIPhR
14412_1_78,CIPhR
14412_1_74,CIPhR
14257_1_80,CIPhR
13415_8_55,CIPhR
13415_5_47,CIPhR
13415_5_15,CIPhR
13415_5_10,CIPhR
13414_8_31,CIPhR
13414_2_86,CIPhR
12837_5_61,CIPhR
12837_5_14,CIPhR
12837_4_59,CIPhR
12837_2_59,CIPhR
12837_1_38,CIPhR
12290_2_2,CIPhR
11860_8_73,CIPhR
6999_5_11,CIPhR
19084_7_92,CIPhR
17175_7_77,CIPhR
12291_3_10,CIPhR
6925_2_82,CIPhR
6512_4_22,CIPhR
22695_3_228,CIPhR
14673_2_85,CIPhR
