OD600,control,control,control,zinc_chloride,zinc_chloride,zinc_chloride,Mn_chloride,Mn_chloride,Mn_chloride,citrate,citrate,citrate,hydrogen_peroxide,hydrogen_peroxide,hydrogen_peroxide,MMC,MMC,MMC,CSP,CSP,CSP,Ca_chloride,Ca_chloride,Ca_chloride
00:00:00,0.124,0.133,0.133,0.136,0.136,0.134,0.148,0.146,0.145,0.13,0.133,0.128,0.134,0.133,0.134,0.134,0.134,0.13,0.134,0.132,0.131,0.128,0.125,0.129
00:30:00,0.149,0.154,0.152,0.152,0.152,0.147,0.157,0.156,0.152,0.144,0.145,0.142,0.152,0.155,0.159,0.16,0.158,0.157,0.156,0.155,0.151,0.146,0.143,0.145
01:00:00,0.186,0.196,0.195,0.193,0.195,0.193,0.188,0.186,0.187,0.191,0.193,0.193,0.192,0.197,0.199,0.194,0.196,0.194,0.191,0.189,0.188,0.196,0.193,0.189
01:30:00,0.244,0.264,0.272,0.261,0.257,0.258,0.232,0.236,0.232,0.252,0.251,0.258,0.253,0.266,0.274,0.253,0.254,0.247,0.251,0.245,0.239,0.268,0.264,0.262
02:00:00,0.362,0.367,0.363,0.356,0.363,0.358,0.291,0.323,0.29,0.358,0.355,0.357,0.347,0.361,0.362,0.308,0.308,0.296,0.333,0.34,0.329,0.376,0.376,0.37
02:30:00,0.453,0.46,0.46,0.447,0.461,0.46,0.386,0.429,0.38,0.467,0.462,0.459,0.462,0.45,0.464,0.307,0.312,0.298,0.428,0.426,0.423,0.463,0.461,0.458
03:00:00,0.457,0.463,0.475,0.432,0.448,0.448,0.436,0.456,0.437,0.479,0.467,0.456,0.459,0.47,0.48,0.29,0.283,0.263,0.459,0.468,0.458,0.467,0.457,0.445
03:30:00,0.47,0.489,0.499,0.434,0.441,0.438,0.461,0.473,0.457,0.497,0.494,0.467,0.459,0.486,0.504,0.282,0.283,0.259,0.493,0.498,0.487,0.478,0.477,0.449
04:00:00,0.493,0.518,0.519,0.419,0.421,0.418,0.498,0.509,0.495,0.523,0.528,0.493,0.488,0.509,0.513,0.262,0.266,0.25,0.512,0.511,0.502,0.496,0.498,0.466
04:30:00,0.511,0.539,0.531,0.388,0.393,0.386,0.515,0.522,0.507,0.538,0.543,0.498,0.507,0.521,0.525,0.251,0.251,0.235,0.526,0.524,0.514,0.508,0.501,0.484
05:00:00,0.509,0.538,0.534,0.349,0.353,0.347,0.527,0.537,0.528,0.552,0.555,0.507,0.495,0.525,0.533,0.244,0.248,0.233,0.536,0.532,0.53,0.511,0.508,0.489
05:30:00,0.522,0.537,0.533,0.307,0.311,0.304,0.522,0.534,0.524,0.545,0.549,0.498,0.49,0.519,0.524,0.233,0.237,0.219,0.524,0.52,0.516,0.503,0.494,0.476
06:00:00,0.535,0.529,0.532,0.271,0.276,0.268,0.516,0.523,0.508,0.535,0.534,0.488,0.513,0.525,0.529,0.237,0.244,0.222,0.535,0.531,0.52,0.501,0.485,0.469
