#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALBLPECD_01944       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ALDKGLKB_01942       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ALDPGFED_01947       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ALEOPAPG_01550       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
AMEOLCEJ_01377       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANAAKCGC_01874       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANDINDNO_01338       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANEOABIF_01869       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANGIMOKA_01698       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANIIOMKA_01845       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANMBBPHI_02094       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANMKNBFE_00585       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANNDJHBM_01951       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
ANPEMDLF_00008       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
AOBDHDGM_02030       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
AOBGFLLK_01739       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
AOCLHDFF_02087       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
AOMGBMIC_01972       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
APHCFINM_01822       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
APLMBJOH_02178       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BABJHJIB_01998       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BAGNHCMF_01783       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BAOCIFIH_00607       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BBCGGDNM_02084       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BBDDFEDA_01894       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BBDGMCPP_01125       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BBKMICOK_01119       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BBNFDIMD_01786       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BDICHPDJ_00799       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BDNMJMJJ_02036       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BEAPFALE_00523       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BFCHBPHL_01673       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BFLMAPAE_01653       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BFOAILND_01982       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BGAOIGHF_01735       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BGEJONNB_01425       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BGINIINN_01907       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BGLPEIKB_01964       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BGNEPCIM_02020       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BHBGCHIM_02001       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BHBNDCDN_01932       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BHGPKJLO_02134       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BHJEGOFP_01756       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BHJNAJJO_01298       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIBHAGII_02026       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIDBMMBF_02034       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIEFFLFO_02183       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIGKDIPP_01631       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIMBAPJD_01613       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIMEGKPL_01573       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BIMIPAPN_02020       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BJHJLDBM_02096       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKAEMIJD_02109       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKAKALGF_02015       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKFDMKLB_02227       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKIBOGCF_01144       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKIHDMLF_02167       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKKKGNPC_01976       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKLCGINP_02130       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BKNLHKBN_01303       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BLEENHFF_01959       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BLGDCCHM_02077       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BLIDFMAE_01710       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BLIELKEN_01841       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BMENCECK_01937       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BNAHODFE_01914       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BNGMNJDJ_00614       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BNMCLACC_01919       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BOCBNDAF_01957       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BOCKICOM_01860       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BOEKBIGI_01956       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BOHDKNAO_01129       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BOPEELEB_01706       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BPDCCGBA_01751       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BPENMEJM_01975       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BPGKJHMI_00453       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
BPPMEHKL_00455       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CAGIGKMO_00334       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CAHEIBJB_02175       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CAMOOCEH_01249       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CAOIHIHO_01933       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CBJGCFJM_01953       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CBLLFKFF_02002       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CCIEHEFD_00441       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CCMDEJAF_01290       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CCOOJAEC_02132       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CCPEECGK_01968       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CDAOBHHM_01974       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CDCGLDEB_02009       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CDFNKOMF_02124       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CDIFNCFE_01328       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CDLJGEJK_00802       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CEAAKMHP_00755       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CEBFBADD_01013       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CEEHAKKN_01556       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CELEMEKL_01758       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CFEHDJGI_00813       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CFHCKLAE_01542       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CFLFJPCD_02079       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CFLMBCEK_01997       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CFNDNLFG_01948       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CGKDPMMC_00010       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CGNOKGEA_01948       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CHJMNEDO_01996       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CHOOIHLN_00111       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CIDDMLNO_02073       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CIIHHPDG_01332       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CJBBEHKK_00765       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CJMHENHA_00498       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CKDDKBHG_02053       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CLEOEGDC_01980       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CLGLAIOJ_01885       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CLHCBMFG_01431       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CLMBBNJM_01674       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMBNAJEL_01843       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMFDNFNF_02014       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMGBCPKD_01567       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMLBAFAC_01183       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMMPOAGO_01581       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMPAOIKE_01899       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMPIPNKP_00006       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CMPPIKHL_01664       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
CNOHFNLC_01735       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
COGPAMCD_02083       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
COHIKNHK_02112       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
COIIAGAC_01882       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
COJJLGPA_01413       -          phage_DUF955         -            1.4e-62  220.4   5.5   1.5e-62  220.2   5.5   1.0   1   0   0   1   1   1   1 unannotated protein
